instance,solver,run,nvertices,nedges,n,m,state,value,totalTime,totalIters,bestTime,bestIter
r_n100_p0.5_nA20_nB20_i1,heur_semigreedy2s_v3_a0.3,0,100,2488,20,20,FEASIBLE,4,3.06824,10000,0.0401066,105
r_n100_p0.25_nA20_nB20_i0,heur_semigreedy2s_v3_a0.2,0,100,1186,20,20,FEASIBLE,2,1.84116,10000,0.0518358,275
r_n150_p0.75_nA15_nB15_i2,heur_semigreedy2s_v3_a0.2,0,150,8450,15,15,FEASIBLE,4,8.64894,15000,8.40648,14550
r_n150_p0.25_nA15_nB15_i2,heur_semigreedy2s_v3_a0.2,0,150,2737,15,15,FEASIBLE,1,3.912,15000,0.616894,2520
r_n150_p0.75_nA15_nB30_i1,heur_semigreedy2s_v3_a0.2,0,150,8396,15,30,FEASIBLE,4,10.4264,15000,0.263854,367
r_n150_p0.5_nA15_nB30_i2,heur_semigreedy2s_v3_a0.2,0,150,5571,15,30,FEASIBLE,2,11.3124,15000,4.36681,6056
r_n150_p0.75_nA15_nB15_i1,heur_semigreedy2s_v3_a0.2,0,150,8391,15,15,FEASIBLE,4,8.58093,15000,0.0112691,15
r_n100_p0.75_nA10_nB20_i2,heur_semigreedy2s_v3_a0.2,0,100,3726,10,20,FEASIBLE,3,2.31628,10000,0.000983952,3
r_n100_p0.5_nA20_nB10_i2,heur_semigreedy2s_v3_a0.2,0,100,2426,20,10,FEASIBLE,4,3.18832,10000,0.131801,536
r_n150_p0.75_nA15_nB15_i0,heur_semigreedy2s_v3_a0.2,0,150,8339,15,15,FEASIBLE,4,8.5908,15000,0.653631,1086
r_n100_p0.75_nA20_nB10_i2,heur_semigreedy2s_v3_a0.2,0,100,3690,20,10,FEASIBLE,8,1.99435,10000,0.00114151,4
r_n150_p0.25_nA15_nB30_i0,heur_semigreedy2s_v3_a0.2,0,150,2807,15,30,FEASIBLE,2,4.09465,15000,0.000573668,0
r_n100_p0.5_nA10_nB10_i1,heur_semigreedy2s_v3_a0.2,0,100,2429,10,10,FEASIBLE,2,1.43532,10000,0.00249068,12
r_n150_p0.25_nA30_nB30_i1,heur_semigreedy2s_v3_a0.2,0,150,2753,30,30,FEASIBLE,3,9.09511,15000,0.00835841,12
r_n150_p0.5_nA30_nB15_i0,heur_semigreedy2s_v3_a0.2,0,150,5641,30,15,FEASIBLE,7,15.9466,15000,0.048408,48
r_n100_p0.5_nA10_nB20_i0,heur_semigreedy2s_v3_a0.2,0,100,2512,10,20,FEASIBLE,2,1.71598,10000,0.000333157,0
r_n150_p0.5_nA15_nB15_i0,heur_semigreedy2s_v3_a0.2,0,150,5546,15,15,FEASIBLE,2,7.846,15000,7.2832,13929
r_n100_p0.75_nA20_nB20_i2,heur_semigreedy2s_v3_a0.2,0,100,3677,20,20,FEASIBLE,6,3.9955,10000,0.137314,321
r_n150_p0.25_nA30_nB15_i1,heur_semigreedy2s_v3_a0.2,0,150,2805,30,15,FEASIBLE,3,7.19811,15000,1.38414,2925
r_n150_p0.5_nA15_nB30_i0,heur_semigreedy2s_v3_a0.2,0,150,5614,15,30,FEASIBLE,3,13.1332,15000,0.00534408,5
r_n150_p0.75_nA15_nB30_i2,heur_semigreedy2s_v3_a0.2,0,150,8362,15,30,FEASIBLE,4,10.2483,15000,0.0115161,12
r_n150_p0.25_nA15_nB30_i2,heur_semigreedy2s_v3_a0.2,0,150,2772,15,30,FEASIBLE,2,3.89806,15000,0.000343551,0
r_n150_p0.75_nA30_nB30_i2,heur_semigreedy2s_v3_a0.2,0,150,8301,30,30,FEASIBLE,9,35.7546,15000,0.219764,65
r_n150_p0.75_nA30_nB30_i0,heur_semigreedy2s_v3_a0.2,0,150,8404,30,30,FEASIBLE,9,23.0227,15000,9.70212,7003
r_n150_p0.25_nA15_nB30_i1,heur_semigreedy2s_v3_a0.2,0,150,2756,15,30,FEASIBLE,2,3.77704,15000,0.000327246,0
r_n150_p0.75_nA30_nB15_i1,heur_semigreedy2s_v3_a0.2,0,150,8405,30,15,FEASIBLE,10,8.14029,15000,0.516291,936
r_n100_p0.25_nA10_nB20_i1,heur_semigreedy2s_v3_a0.2,0,100,1262,10,20,FEASIBLE,1,1.29497,10000,0.000702936,2
r_n100_p0.25_nA20_nB20_i2,heur_semigreedy2s_v3_a0.2,0,100,1245,20,20,FEASIBLE,2,1.94869,10000,0.000688841,2
r_n100_p0.25_nA10_nB10_i0,heur_semigreedy2s_v3_a0.2,0,100,1244,10,10,FEASIBLE,1,0.944594,10000,0.000590768,4
r_n100_p0.25_nA10_nB10_i2,heur_semigreedy2s_v3_a0.2,0,100,1275,10,10,FEASIBLE,1,0.913645,10000,0.000580556,4
r_n100_p0.25_nA20_nB20_i1,heur_semigreedy2s_v3_a0.2,0,100,1269,20,20,FEASIBLE,2,1.97142,10000,0.000612778,1
r_n150_p0.25_nA15_nB15_i1,heur_semigreedy2s_v3_a0.2,0,150,2818,15,15,FEASIBLE,2,4.92886,15000,0.000742508,1
r_n100_p0.25_nA10_nB20_i0,heur_semigreedy2s_v3_a0.2,0,100,1228,10,20,FEASIBLE,1,0.934352,10000,0.00015271,0
r_n100_p0.75_nA10_nB10_i0,heur_semigreedy2s_v3_a0.2,0,100,3716,10,10,FEASIBLE,3,1.75817,10000,0.000829894,2
r_n150_p0.5_nA15_nB15_i2,heur_semigreedy2s_v3_a0.2,0,150,5579,15,15,FEASIBLE,3,8.37398,15000,0.00698638,8
r_n100_p0.75_nA20_nB20_i0,heur_semigreedy2s_v3_a0.2,0,100,3723,20,20,FEASIBLE,6,3.88913,10000,0.446428,1159
r_n100_p0.75_nA20_nB10_i0,heur_semigreedy2s_v3_a0.2,0,100,3729,20,10,FEASIBLE,7,1.18011,10000,0.00579369,40
r_n150_p0.5_nA15_nB30_i1,heur_semigreedy2s_v3_a0.2,0,150,5608,15,30,FEASIBLE,3,10.938,15000,0.00426508,5
r_n100_p0.75_nA10_nB10_i2,heur_semigreedy2s_v3_a0.2,0,100,3709,10,10,FEASIBLE,3,1.82227,10000,0.00145988,5
r_n150_p0.5_nA30_nB30_i2,heur_semigreedy2s_v3_a0.2,0,150,5621,30,30,FEASIBLE,6,19.2826,15000,0.679652,677
r_n150_p0.5_nA30_nB15_i2,heur_semigreedy2s_v3_a0.2,0,150,5583,30,15,FEASIBLE,6,15.6208,15000,0.151567,152
r_n150_p0.75_nA30_nB30_i1,heur_semigreedy2s_v3_a0.2,0,150,8343,30,30,FEASIBLE,9,31.7936,15000,0.204116,105
r_n150_p0.5_nA15_nB15_i1,heur_semigreedy2s_v3_a0.2,0,150,5585,15,15,FEASIBLE,2,8.37362,15000,4.22499,7658
r_n150_p0.75_nA15_nB30_i0,heur_semigreedy2s_v3_a0.2,0,150,8401,15,30,FEASIBLE,4,10.2715,15000,0.768624,1132
r_n150_p0.25_nA30_nB15_i2,heur_semigreedy2s_v3_a0.2,0,150,2801,30,15,FEASIBLE,3,7.46144,15000,1.31891,2772
r_n100_p0.75_nA10_nB20_i0,heur_semigreedy2s_v3_a0.2,0,100,3749,10,20,FEASIBLE,3,2.13354,10000,0.00580532,22
r_n150_p0.75_nA30_nB15_i0,heur_semigreedy2s_v3_a0.2,0,150,8469,30,15,UNKNOWN,-1,2.55677,15000,-1,18446744073709551615
r_n100_p0.5_nA10_nB10_i0,heur_semigreedy2s_v3_a0.2,0,100,2514,10,10,FEASIBLE,2,1.46245,10000,0.000246046,0
r_n100_p0.25_nA10_nB10_i1,heur_semigreedy2s_v3_a0.2,0,100,1244,10,10,FEASIBLE,1,0.929629,10000,0.000173987,0
r_n100_p0.25_nA10_nB20_i2,heur_semigreedy2s_v3_a0.2,0,100,1239,10,20,FEASIBLE,1,1.03775,10000,0.000261017,0
r_n100_p0.5_nA20_nB10_i0,heur_semigreedy2s_v3_a0.2,0,100,2477,20,10,FEASIBLE,4,2.38286,10000,0.24473,1036
r_n150_p0.25_nA30_nB30_i2,heur_semigreedy2s_v3_a0.2,0,150,2831,30,30,FEASIBLE,3,9.61638,15000,0.117714,170
r_n100_p0.5_nA10_nB20_i1,heur_semigreedy2s_v3_a0.2,0,100,2527,10,20,FEASIBLE,2,1.72577,10000,0.000916553,1
r_n100_p0.5_nA20_nB20_i2,heur_semigreedy2s_v3_a0.2,0,100,2512,20,20,FEASIBLE,4,3.04005,10000,0.0911063,274
r_n150_p0.5_nA30_nB30_i1,heur_semigreedy2s_v3_a0.2,0,150,5527,30,30,FEASIBLE,6,25.7516,15000,1.87507,1119
r_n100_p0.25_nA20_nB10_i2,heur_semigreedy2s_v3_a0.2,0,100,1220,20,10,FEASIBLE,2,1.70499,10000,0.0506129,298
r_n100_p0.75_nA10_nB10_i1,heur_semigreedy2s_v3_a0.2,0,100,3700,10,10,FEASIBLE,3,1.82902,10000,0.00321342,14
r_n100_p0.25_nA20_nB10_i1,heur_semigreedy2s_v3_a0.2,0,100,1211,20,10,FEASIBLE,2,1.75824,10000,0.0185711,92
r_n100_p0.5_nA10_nB20_i2,heur_semigreedy2s_v3_a0.2,0,100,2502,10,20,FEASIBLE,2,1.72064,10000,0.00128482,6
r_n150_p0.25_nA15_nB15_i0,heur_semigreedy2s_v3_a0.2,0,150,2838,15,15,FEASIBLE,2,3.81867,15000,0.000344339,0
r_n150_p0.75_nA30_nB15_i2,heur_semigreedy2s_v3_a0.2,0,150,8302,30,15,FEASIBLE,10,9.85158,15000,0.670591,1230
r_n100_p0.75_nA20_nB10_i1,heur_semigreedy2s_v3_a0.2,0,100,3688,20,10,FEASIBLE,7,2.54568,10000,0.0562112,181
r_n100_p0.5_nA10_nB10_i2,heur_semigreedy2s_v3_a0.2,0,100,2530,10,10,FEASIBLE,2,1.51602,10000,0.00119575,5
r_n100_p0.5_nA20_nB20_i0,heur_semigreedy2s_v3_a0.2,0,100,2427,20,20,FEASIBLE,4,3.10259,10000,0.0175344,53
r_n100_p0.75_nA20_nB20_i1,heur_semigreedy2s_v3_a0.2,0,100,3719,20,20,FEASIBLE,7,4.05663,10000,0.0046411,6
r_n150_p0.5_nA30_nB30_i0,heur_semigreedy2s_v3_a0.2,0,150,5622,30,30,FEASIBLE,6,18.4054,15000,0.52761,407
r_n150_p0.25_nA30_nB15_i0,heur_semigreedy2s_v3_a0.2,0,150,2744,30,15,FEASIBLE,3,8.49202,15000,5.01733,8475
r_n100_p0.5_nA20_nB10_i1,heur_semigreedy2s_v3_a0.2,0,100,2493,20,10,FEASIBLE,4,2.55448,10000,0.00685997,25
r_n100_p0.25_nA20_nB10_i0,heur_semigreedy2s_v3_a0.2,0,100,1254,20,10,FEASIBLE,2,1.676,10000,0.012132,56
r_n150_p0.5_nA30_nB15_i1,heur_semigreedy2s_v3_a0.2,0,150,5532,30,15,FEASIBLE,6,14.3333,15000,1.62805,1706
r_n100_p0.75_nA10_nB20_i1,heur_semigreedy2s_v3_a0.2,0,100,3752,10,20,FEASIBLE,3,2.18073,10000,0.000321509,0
r_n150_p0.25_nA30_nB30_i0,heur_semigreedy2s_v3_a0.2,0,150,2776,30,30,FEASIBLE,3,10.6457,15000,0.0727885,96
r_n100_p0.5_nA20_nB20_i1,heur_semigreedy2s_v3_a0.2,0,100,2488,20,20,FEASIBLE,4,3.0414,10000,0.0179096,54
r_n100_p0.25_nA20_nB20_i0,heur_semigreedy2s_v3_a0.1,0,100,1186,20,20,FEASIBLE,2,2.00787,10000,0.0351162,174
r_n150_p0.75_nA15_nB15_i2,heur_semigreedy2s_v3_a0.1,0,150,8450,15,15,FEASIBLE,4,8.24933,15000,0.5742,1051
r_n150_p0.25_nA15_nB15_i2,heur_semigreedy2s_v3_a0.1,0,150,2737,15,15,FEASIBLE,1,3.73449,15000,0.225769,857
r_n150_p0.75_nA15_nB30_i1,heur_semigreedy2s_v3_a0.1,0,150,8396,15,30,FEASIBLE,4,10.8847,15000,0.397261,560
r_n150_p0.5_nA15_nB30_i2,heur_semigreedy2s_v3_a0.1,0,150,5571,15,30,FEASIBLE,3,9.89454,15000,0.0036358,3
r_n150_p0.75_nA15_nB15_i1,heur_semigreedy2s_v3_a0.1,0,150,8391,15,15,FEASIBLE,4,8.54266,15000,0.0126264,18
r_n100_p0.75_nA10_nB20_i2,heur_semigreedy2s_v3_a0.1,0,100,3726,10,20,FEASIBLE,3,2.12227,10000,0.00157045,3
r_n100_p0.5_nA20_nB10_i2,heur_semigreedy2s_v3_a0.1,0,100,2426,20,10,FEASIBLE,4,2.49157,10000,0.0365062,143
r_n150_p0.75_nA15_nB15_i0,heur_semigreedy2s_v3_a0.1,0,150,8339,15,15,FEASIBLE,4,9.62763,15000,0.0502647,75
r_n100_p0.75_nA20_nB10_i2,heur_semigreedy2s_v3_a0.1,0,100,3690,20,10,FEASIBLE,8,2.01298,10000,0.00113637,4
r_n150_p0.25_nA15_nB30_i0,heur_semigreedy2s_v3_a0.1,0,150,2807,15,30,FEASIBLE,2,3.96096,15000,0.000476991,0
r_n100_p0.5_nA10_nB10_i1,heur_semigreedy2s_v3_a0.1,0,100,2429,10,10,FEASIBLE,2,1.44936,10000,0.00108247,6
r_n150_p0.25_nA30_nB30_i1,heur_semigreedy2s_v3_a0.1,0,150,2753,30,30,FEASIBLE,3,8.92048,15000,0.00914928,14
r_n150_p0.5_nA30_nB15_i0,heur_semigreedy2s_v3_a0.1,0,150,5641,30,15,FEASIBLE,6,16.2812,15000,14.7892,13622
r_n100_p0.5_nA10_nB20_i0,heur_semigreedy2s_v3_a0.1,0,100,2512,10,20,FEASIBLE,2,1.7126,10000,0.000371644,0
r_n150_p0.5_nA15_nB15_i0,heur_semigreedy2s_v3_a0.1,0,150,5546,15,15,FEASIBLE,3,7.6286,15000,0.00912859,15
r_n100_p0.75_nA20_nB20_i2,heur_semigreedy2s_v3_a0.1,0,100,3677,20,20,FEASIBLE,6,3.99354,10000,0.00619102,10
r_n150_p0.25_nA30_nB15_i1,heur_semigreedy2s_v3_a0.1,0,150,2805,30,15,FEASIBLE,3,7.1149,15000,0.271301,561
r_n150_p0.5_nA15_nB30_i0,heur_semigreedy2s_v3_a0.1,0,150,5614,15,30,FEASIBLE,3,12.3409,15000,0.00235249,2
r_n150_p0.75_nA15_nB30_i2,heur_semigreedy2s_v3_a0.1,0,150,8362,15,30,FEASIBLE,4,10.1515,15000,0.00949182,12
r_n150_p0.25_nA15_nB30_i2,heur_semigreedy2s_v3_a0.1,0,150,2772,15,30,FEASIBLE,2,3.87208,15000,0.000494748,0
r_n150_p0.75_nA30_nB30_i2,heur_semigreedy2s_v3_a0.1,0,150,8301,30,30,FEASIBLE,9,37.5836,15000,0.326464,114
r_n150_p0.75_nA30_nB30_i0,heur_semigreedy2s_v3_a0.1,0,150,8404,30,30,FEASIBLE,10,20.085,15000,0.126948,88
r_n150_p0.25_nA15_nB30_i1,heur_semigreedy2s_v3_a0.1,0,150,2756,15,30,FEASIBLE,1,4.15342,15000,0.1799,661
r_n150_p0.75_nA30_nB15_i1,heur_semigreedy2s_v3_a0.1,0,150,8405,30,15,FEASIBLE,10,8.17711,15000,0.517109,947
r_n100_p0.25_nA10_nB20_i1,heur_semigreedy2s_v3_a0.1,0,100,1262,10,20,FEASIBLE,1,1.02149,10000,0.000515966,2
r_n100_p0.25_nA20_nB20_i2,heur_semigreedy2s_v3_a0.1,0,100,1245,20,20,FEASIBLE,2,1.94947,10000,0.00104192,2
r_n100_p0.25_nA10_nB10_i0,heur_semigreedy2s_v3_a0.1,0,100,1244,10,10,FEASIBLE,1,0.932468,10000,0.000762763,4
r_n100_p0.25_nA10_nB10_i2,heur_semigreedy2s_v3_a0.1,0,100,1275,10,10,FEASIBLE,1,0.906116,10000,0.000574506,4
r_n100_p0.25_nA20_nB20_i1,heur_semigreedy2s_v3_a0.1,0,100,1269,20,20,FEASIBLE,2,2.04719,10000,0.000612189,1
r_n150_p0.25_nA15_nB15_i1,heur_semigreedy2s_v3_a0.1,0,150,2818,15,15,FEASIBLE,1,4.88603,15000,0.509466,1347
r_n100_p0.25_nA10_nB20_i0,heur_semigreedy2s_v3_a0.1,0,100,1228,10,20,FEASIBLE,1,0.94134,10000,0.000187087,0
r_n100_p0.75_nA10_nB10_i0,heur_semigreedy2s_v3_a0.1,0,100,3716,10,10,FEASIBLE,3,1.75366,10000,0.000838486,2
r_n150_p0.5_nA15_nB15_i2,heur_semigreedy2s_v3_a0.1,0,150,5579,15,15,FEASIBLE,3,7.9947,15000,0.00252184,2
r_n100_p0.75_nA20_nB20_i0,heur_semigreedy2s_v3_a0.1,0,100,3723,20,20,FEASIBLE,6,3.89306,10000,0.159287,392
r_n100_p0.75_nA20_nB10_i0,heur_semigreedy2s_v3_a0.1,0,100,3729,20,10,FEASIBLE,7,1.17254,10000,0.00519643,40
r_n150_p0.5_nA15_nB30_i1,heur_semigreedy2s_v3_a0.1,0,150,5608,15,30,FEASIBLE,3,10.0772,15000,0.00111272,0
r_n100_p0.75_nA10_nB10_i2,heur_semigreedy2s_v3_a0.1,0,100,3709,10,10,FEASIBLE,3,1.82046,10000,0.00140977,5
r_n150_p0.5_nA30_nB30_i2,heur_semigreedy2s_v3_a0.1,0,150,5621,30,30,FEASIBLE,6,17.1205,15000,1.05039,1054
r_n150_p0.5_nA30_nB15_i2,heur_semigreedy2s_v3_a0.1,0,150,5583,30,15,FEASIBLE,6,15.4692,15000,0.600981,616
r_n150_p0.75_nA30_nB30_i1,heur_semigreedy2s_v3_a0.1,0,150,8343,30,30,FEASIBLE,9,29.828,15000,0.0467766,25
r_n150_p0.5_nA15_nB15_i1,heur_semigreedy2s_v3_a0.1,0,150,5585,15,15,FEASIBLE,3,7.98985,15000,0.00383716,4
r_n150_p0.75_nA15_nB30_i0,heur_semigreedy2s_v3_a0.1,0,150,8401,15,30,FEASIBLE,4,10.4828,15000,0.0415462,49
r_n150_p0.25_nA30_nB15_i2,heur_semigreedy2s_v3_a0.1,0,150,2801,30,15,FEASIBLE,3,7.23753,15000,2.80383,5874
r_n100_p0.75_nA10_nB20_i0,heur_semigreedy2s_v3_a0.1,0,100,3749,10,20,FEASIBLE,3,2.12355,10000,0.00624839,22
r_n150_p0.75_nA30_nB15_i0,heur_semigreedy2s_v3_a0.1,0,150,8469,30,15,UNKNOWN,-1,2.5544,15000,-1,18446744073709551615
r_n100_p0.5_nA10_nB10_i0,heur_semigreedy2s_v3_a0.1,0,100,2514,10,10,FEASIBLE,2,1.46432,10000,0.000210887,0
r_n100_p0.25_nA10_nB10_i1,heur_semigreedy2s_v3_a0.1,0,100,1244,10,10,FEASIBLE,1,0.920921,10000,0.000252538,0
r_n100_p0.25_nA10_nB20_i2,heur_semigreedy2s_v3_a0.1,0,100,1239,10,20,FEASIBLE,1,0.993257,10000,0.000167441,0
r_n100_p0.5_nA20_nB10_i0,heur_semigreedy2s_v3_a0.1,0,100,2477,20,10,FEASIBLE,4,2.5371,10000,0.252438,1046
r_n150_p0.25_nA30_nB30_i2,heur_semigreedy2s_v3_a0.1,0,150,2831,30,30,FEASIBLE,3,9.61204,15000,0.565382,893
r_n100_p0.5_nA10_nB20_i1,heur_semigreedy2s_v3_a0.1,0,100,2527,10,20,FEASIBLE,2,1.94918,10000,0.000577716,1
r_n100_p0.5_nA20_nB20_i2,heur_semigreedy2s_v3_a0.1,0,100,2512,20,20,FEASIBLE,4,3.00666,10000,0.0435021,119
r_n150_p0.5_nA30_nB30_i1,heur_semigreedy2s_v3_a0.1,0,150,5527,30,30,FEASIBLE,7,27.5854,15000,0.090677,42
r_n100_p0.25_nA20_nB10_i2,heur_semigreedy2s_v3_a0.1,0,100,1220,20,10,FEASIBLE,2,1.70635,10000,0.0173559,86
r_n100_p0.75_nA10_nB10_i1,heur_semigreedy2s_v3_a0.1,0,100,3700,10,10,FEASIBLE,3,1.81328,10000,0.00288704,14
r_n100_p0.25_nA20_nB10_i1,heur_semigreedy2s_v3_a0.1,0,100,1211,20,10,FEASIBLE,2,1.80074,10000,0.00219994,9
r_n100_p0.5_nA10_nB20_i2,heur_semigreedy2s_v3_a0.1,0,100,2502,10,20,FEASIBLE,2,1.65919,10000,0.000675264,2
r_n150_p0.25_nA15_nB15_i0,heur_semigreedy2s_v3_a0.1,0,150,2838,15,15,FEASIBLE,1,3.99017,15000,1.02073,3619
r_n150_p0.75_nA30_nB15_i2,heur_semigreedy2s_v3_a0.1,0,150,8302,30,15,FEASIBLE,10,9.32041,15000,0.769241,1230
r_n100_p0.75_nA20_nB10_i1,heur_semigreedy2s_v3_a0.1,0,100,3688,20,10,FEASIBLE,7,2.55765,10000,0.0570704,184
r_n100_p0.5_nA10_nB10_i2,heur_semigreedy2s_v3_a0.1,0,100,2530,10,10,FEASIBLE,2,1.48761,10000,0.00104078,5
r_n100_p0.5_nA20_nB20_i0,heur_semigreedy2s_v3_a0.1,0,100,2427,20,20,FEASIBLE,4,3.1134,10000,0.0219586,65
r_n100_p0.75_nA20_nB20_i1,heur_semigreedy2s_v3_a0.1,0,100,3719,20,20,FEASIBLE,7,4.03755,10000,0.00424943,6
r_n150_p0.5_nA30_nB30_i0,heur_semigreedy2s_v3_a0.1,0,150,5622,30,30,FEASIBLE,6,18.3589,15000,0.0578435,50
r_n150_p0.25_nA30_nB15_i0,heur_semigreedy2s_v3_a0.1,0,150,2744,30,15,FEASIBLE,3,7.72435,15000,6.71033,12966
r_n100_p0.5_nA20_nB10_i1,heur_semigreedy2s_v3_a0.1,0,100,2493,20,10,FEASIBLE,4,2.53088,10000,0.023028,88
r_n100_p0.25_nA20_nB10_i0,heur_semigreedy2s_v3_a0.1,0,100,1254,20,10,FEASIBLE,2,1.67788,10000,0.0074168,40
r_n150_p0.5_nA30_nB15_i1,heur_semigreedy2s_v3_a0.1,0,150,5532,30,15,FEASIBLE,6,14.3564,15000,5.7952,6175
r_n100_p0.75_nA10_nB20_i1,heur_semigreedy2s_v3_a0.1,0,100,3752,10,20,FEASIBLE,3,2.16356,10000,0.000350574,0
r_n150_p0.25_nA30_nB30_i0,heur_semigreedy2s_v3_a0.1,0,150,2776,30,30,FEASIBLE,3,9.58333,15000,0.383644,616
r_n100_p0.5_nA20_nB20_i1,heur_semigreedy2s_v3_a0.1,0,100,2488,20,20,FEASIBLE,4,3.02289,10000,0.0361453,97
r_n100_p0.25_nA20_nB20_i0,heur_semigreedy2s_v3_a0.4,0,100,1186,20,20,FEASIBLE,2,1.87963,10000,0.0660427,341
r_n150_p0.75_nA15_nB15_i2,heur_semigreedy2s_v3_a0.4,0,150,8450,15,15,FEASIBLE,5,8.16997,15000,0.00477833,7
r_n150_p0.25_nA15_nB15_i2,heur_semigreedy2s_v3_a0.4,0,150,2737,15,15,FEASIBLE,2,3.80015,15000,0.00172675,4
r_n150_p0.75_nA15_nB30_i1,heur_semigreedy2s_v3_a0.4,0,150,8396,15,30,FEASIBLE,4,10.9977,15000,0.123408,167
r_n150_p0.5_nA15_nB30_i2,heur_semigreedy2s_v3_a0.4,0,150,5571,15,30,FEASIBLE,3,13.5218,15000,0.0132399,19
r_n150_p0.75_nA15_nB15_i1,heur_semigreedy2s_v3_a0.4,0,150,8391,15,15,FEASIBLE,4,8.50266,15000,0.888672,1523
r_n100_p0.75_nA10_nB20_i2,heur_semigreedy2s_v3_a0.4,0,100,3726,10,20,FEASIBLE,3,2.17808,10000,0.000960538,2
r_n100_p0.5_nA20_nB10_i2,heur_semigreedy2s_v3_a0.4,0,100,2426,20,10,FEASIBLE,4,2.51531,10000,0.17495,623
r_n150_p0.75_nA15_nB15_i0,heur_semigreedy2s_v3_a0.4,0,150,8339,15,15,FEASIBLE,4,8.33716,15000,3.34146,6099
r_n100_p0.75_nA20_nB10_i2,heur_semigreedy2s_v3_a0.4,0,100,3690,20,10,FEASIBLE,8,1.99166,10000,0.00123936,4
r_n150_p0.25_nA15_nB30_i0,heur_semigreedy2s_v3_a0.4,0,150,2807,15,30,FEASIBLE,2,4.06521,15000,0.000351673,0
r_n100_p0.5_nA10_nB10_i1,heur_semigreedy2s_v3_a0.4,0,100,2429,10,10,FEASIBLE,2,1.46505,10000,0.00208615,12
r_n150_p0.25_nA30_nB30_i1,heur_semigreedy2s_v3_a0.4,0,150,2753,30,30,FEASIBLE,3,9.05852,15000,0.241787,362
r_n150_p0.5_nA30_nB15_i0,heur_semigreedy2s_v3_a0.4,0,150,5641,30,15,FEASIBLE,7,16.2596,15000,0.284348,269
r_n100_p0.5_nA10_nB20_i0,heur_semigreedy2s_v3_a0.4,0,100,2512,10,20,FEASIBLE,2,1.79129,10000,0.00213979,10
r_n150_p0.5_nA15_nB15_i0,heur_semigreedy2s_v3_a0.4,0,150,5546,15,15,FEASIBLE,3,8.07579,15000,0.0382394,53
r_n100_p0.75_nA20_nB20_i2,heur_semigreedy2s_v3_a0.4,0,100,3677,20,20,FEASIBLE,6,3.9643,10000,0.0965809,218
r_n150_p0.25_nA30_nB15_i1,heur_semigreedy2s_v3_a0.4,0,150,2805,30,15,FEASIBLE,3,7.2414,15000,0.0145327,24
r_n150_p0.5_nA15_nB30_i0,heur_semigreedy2s_v3_a0.4,0,150,5614,15,30,FEASIBLE,3,9.73728,15000,0.00955478,12
r_n150_p0.75_nA15_nB30_i2,heur_semigreedy2s_v3_a0.4,0,150,8362,15,30,FEASIBLE,4,10.9231,15000,0.778505,1101
r_n150_p0.25_nA15_nB30_i2,heur_semigreedy2s_v3_a0.4,0,150,2772,15,30,FEASIBLE,2,4.04397,15000,0.000472318,0
r_n150_p0.75_nA30_nB30_i2,heur_semigreedy2s_v3_a0.4,0,150,8301,30,30,FEASIBLE,9,31.2842,15000,0.159557,80
r_n150_p0.75_nA30_nB30_i0,heur_semigreedy2s_v3_a0.4,0,150,8404,30,30,FEASIBLE,10,26.3925,15000,0.252694,184
r_n150_p0.25_nA15_nB30_i1,heur_semigreedy2s_v3_a0.4,0,150,2756,15,30,FEASIBLE,2,3.94261,15000,0.00197946,5
r_n150_p0.75_nA30_nB15_i1,heur_semigreedy2s_v3_a0.4,0,150,8405,30,15,FEASIBLE,10,10.3032,15000,0.371951,690
r_n100_p0.25_nA10_nB20_i1,heur_semigreedy2s_v3_a0.4,0,100,1262,10,20,FEASIBLE,1,1.08933,10000,0.137753,1143
r_n100_p0.25_nA20_nB20_i2,heur_semigreedy2s_v3_a0.4,0,100,1245,20,20,FEASIBLE,2,1.99049,10000,0.0148469,66
r_n100_p0.25_nA10_nB10_i0,heur_semigreedy2s_v3_a0.4,0,100,1244,10,10,FEASIBLE,1,0.95819,10000,0.00264066,25
r_n100_p0.25_nA10_nB10_i2,heur_semigreedy2s_v3_a0.4,0,100,1275,10,10,FEASIBLE,1,0.963468,10000,0.00962935,99
r_n100_p0.25_nA20_nB20_i1,heur_semigreedy2s_v3_a0.4,0,100,1269,20,20,FEASIBLE,2,1.94392,10000,1.11888,5728
r_n150_p0.25_nA15_nB15_i1,heur_semigreedy2s_v3_a0.4,0,150,2818,15,15,FEASIBLE,2,4.79303,15000,0.00681423,22
r_n100_p0.25_nA10_nB20_i0,heur_semigreedy2s_v3_a0.4,0,100,1228,10,20,FEASIBLE,1,1.0091,10000,0.0070239,68
r_n100_p0.75_nA10_nB10_i0,heur_semigreedy2s_v3_a0.4,0,100,3716,10,10,FEASIBLE,3,1.76457,10000,0.0040312,15
r_n150_p0.5_nA15_nB15_i2,heur_semigreedy2s_v3_a0.4,0,150,5579,15,15,FEASIBLE,3,7.98807,15000,0.0728967,110
r_n100_p0.75_nA20_nB20_i0,heur_semigreedy2s_v3_a0.4,0,100,3723,20,20,FEASIBLE,6,3.87857,10000,0.706699,1841
r_n100_p0.75_nA20_nB10_i0,heur_semigreedy2s_v3_a0.4,0,100,3729,20,10,FEASIBLE,7,1.17836,10000,0.00560508,40
