instance,solver,run,nvertices,nedges,n,m,nvars,ncons,state,time,nodes,nodesLeft,lb,ub,gap,ninfeas,ninfeasPrepro,ninfeasCheck,ninfeasAux,nint,ngcp,gcpTime,nsol,nsolHeur,nsolLR,ntrivial,rootlb,rootub,rootHeurTime,rootFeasTime,rootNCalls,rootNCallsPool,rootNCallsHeur,rootNCallsMwis1,rootNCallsMwis2,rootNCallsExact,rootNCols,rootNColsPool,rootNColsHeur,rootNColsMwis1,rootNColsMwis2,rootNColsExact,rootTime,rootTimePool,rootTimeHeur,rootTimeMwis1,rootTimeMwis2,rootTimeExact,otherNodesHeurTime,otherNodesFeasNCalls,otherNodesFeasTime,otherNodesNCalls,otherNodesNCallsPool,otherNodesNCallsHeur,otherNodesNCallsMwis1,otherNodesNCallsMwis2,otherNodesNCallsExact,otherNodesNCols,otherNodesNColsPool,otherNodesNColsHeur,otherNodesNColsMwis1,otherNodesNColsMwis2,otherNodesNColsExact,otherNodesTime,otherNodesTimePool,otherNodesTimeHeur,otherNodesTimeMwis1,otherNodesTimeMwis2,otherNodesTimeExact
r_n170_p0.75_nA17_nB17_i0,byp_p5,0,170,10814,17,17,-1,-1,FEASIBLE,113.694,1,1,3.13766,5.0,0.372468,0.0,0,0,0,0,0,0.0,1,1,0,0,3.13766,5.0,60.5802,0.0,12009,0,12000,3,3,3,3018,0,3016,0,0,2,53.0795,0.0,2.1818,0.0177283,0.127856,50.7521,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n130_p0.25_nA26_nB13_i4,byp_p5,0,130,2115,26,13,-1,-1,FEASIBLE,768.811,1,1,1.83232,3.0,0.389227,0.0,0,0,0,0,0,0.0,1,1,0,0,1.83232,3.0,20.6789,0.0,111143,0,111000,47,49,47,4432,0,4384,0,2,46,747.826,0.0,10.4012,0.680586,7.38063,729.363,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA30_nB15_i4,byp_p5,0,150,5636,30,15,-1,-1,FEASIBLE,778.79,1,1,4.00961,6.0,0.331732,0.0,0,0,0,0,0,0.0,1,1,0,0,4.00961,6.0,53.8461,0.0,62087,0,62000,28,31,28,7616,0,7586,0,3,27,724.69,0.0,8.71737,0.326017,0.861372,714.785,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA15_nB30_i3,byp_p5,0,150,5618,15,30,-1,-1,OPTIMAL,91.6278,1,0,2.0,2.0,0.0,0.0,0,0,0,0,0,0.0,1,1,0,0,1.6478,2.0,32.4915,0.0,16021,0,16000,7,7,7,2216,0,2210,0,0,6,59.1052,0.0,2.14291,0.0244478,0.303543,56.6343,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA17_nB17_i2,byp_p5,0,170,10804,17,17,-1,-1,FEASIBLE,114.391,1,1,3.01137,5.0,0.397726,0.0,0,0,0,0,0,0.0,1,1,0,0,3.01137,5.0,58.622,0.0,15014,0,15000,4,6,4,2611,0,2606,0,2,3,55.7322,0.0,2.40968,0.0258507,0.249763,53.0469,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA17_nB34_i1,byp_p5,0,170,10781,17,34,-1,-1,FEASIBLE,152.025,1,1,3.06,5.0,0.388,0.0,0,0,0,0,0,0.0,1,1,0,0,3.06,5.0,71.2872,0.0,22023,0,22000,8,8,7,2376,0,2369,1,0,6,80.6977,0.0,3.75026,0.0449628,0.342891,76.5596,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA15_nB15_i1,byp_p5,0,150,5542,15,15,-1,-1,FEASIBLE,135.373,1,1,1.68654,3.0,0.43782,0.0,0,0,0,0,0,0.0,1,1,0,0,1.68654,3.0,28.4846,0.0,15018,0,15000,6,6,6,2322,0,2317,0,0,5,106.86,0.0,1.88838,0.0221323,0.274525,104.675,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA15_nB30_i2,byp_p5,0,150,5529,15,30,-1,-1,OPTIMAL,151.175,1,0,2.0,2.0,0.0,0.0,0,0,0,0,0,0.0,1,1,0,0,1.66667,2.0,31.9297,0.0,16018,0,16000,6,6,6,1871,0,1866,0,0,5,119.217,0.0,2.16579,0.0218399,0.279901,116.75,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA17_nB17_i4,byp_p5,0,170,10685,17,17,-1,-1,FEASIBLE,90.8208,1,1,2.99756,5.0,0.400488,0.0,0,0,0,0,0,0.0,1,1,0,0,2.99756,5.0,59.151,0.0,13006,0,13000,2,2,2,3269,0,3268,0,0,1,31.6331,0.0,2.18421,0.0146541,0.0851324,29.3491,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA30_nB30_i4,byp_p5,0,150,5637,30,30,-1,-1,FEASIBLE,348.024,1,1,3.55857,6.0,0.406904,0.0,0,0,0,0,0,0.0,1,1,0,0,3.55857,6.0,65.4669,0.0,42033,0,42000,11,13,9,5012,0,4999,3,2,8,282.403,0.0,5.70384,0.0475314,0.475279,276.176,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA34_nB34_i2,byp_p5,0,170,10798,34,34,-1,-1,FEASIBLE,392.144,1,1,6.78895,10.0,0.321105,0.0,0,0,0,0,0,0.0,1,1,0,0,6.78895,10.0,134.023,0.0,39044,0,39000,16,16,12,6891,0,6876,4,0,11,257.977,0.0,6.73108,0.090424,0.446445,250.709,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA15_nB30_i1,byp_p5,0,150,5541,15,30,-1,-1,OPTIMAL,156.553,1,0,2.0,2.0,0.0,0.0,0,0,0,0,0,0.0,1,1,0,0,1.69245,2.0,33.3206,0.0,23021,0,23000,7,7,7,2269,0,2263,0,0,6,123.192,0.0,3.11995,0.0238194,0.327418,119.721,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n130_p0.25_nA26_nB26_i4,byp_p5,0,130,2121,26,26,-1,-1,FEASIBLE,329.858,1,1,1.81311,3.0,0.395629,0.0,0,0,0,0,0,0.0,1,1,0,0,1.81311,3.0,22.6388,0.0,55093,0,55000,31,31,31,4583,0,4553,0,0,30,307.012,0.0,5.01506,0.0721128,2.42611,299.499,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA34_nB17_i4,byp_p5,0,170,10756,34,17,-1,-1,FEASIBLE,361.029,1,1,9.20513,12.0,0.232906,0.0,0,0,0,0,0,0.0,1,1,0,0,9.20513,12.0,48.0163,0.0,113170,0,113000,63,63,44,8225,0,8162,20,0,43,312.688,0.0,17.9753,0.090767,0.611572,294.01,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA30_nB30_i2,byp_p5,0,150,5522,30,30,-1,-1,FEASIBLE,900.0,1,0,-1.79769e+308,6.0,1.79769e+306,0.0,0,0,0,0,0,0.0,1,1,0,0,3.40394,6.0,66.5011,0.0,51071,0,51000,24,25,22,4791,0,4766,2,1,22,867.773,0.0,6.52178,0.0949526,0.869605,860.286,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n130_p0.25_nA26_nB26_i3,byp_p5,0,130,2070,26,26,-1,-1,FEASIBLE,900.0,1,0,-1.79769e+308,3.0,1.79769e+306,0.0,0,0,0,0,0,0.0,1,1,0,0,1.70437,3.0,22.8794,0.0,81136,0,81000,45,46,45,4010,0,3964,0,1,45,882.325,0.0,7.53871,0.115125,5.91922,868.752,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA34_nB34_i1,byp_p5,0,170,10786,34,34,-1,-1,FEASIBLE,900.0,1,0,-1.79769e+308,10.0,1.79769e+306,0.0,0,0,0,0,0,0.0,1,1,0,0,6.60194,10.0,135.61,0.0,62120,0,62000,43,43,34,6642,0,6588,20,0,34,764.571,0.0,11.6693,0.275655,0.577998,752.048,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA15_nB15_i0,byp_p5,0,150,5548,15,15,-1,-1,FEASIBLE,900.0,1,0,-1.79769e+308,3.0,1.79769e+306,0.0,0,0,0,0,0,0.0,1,1,0,0,1.64516,3.0,28.4355,0.0,38081,0,38000,27,27,27,2182,0,2155,0,0,27,880.829,0.0,5.08075,0.11222,0.718001,874.918,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA17_nB34_i0,byp_p5,0,170,10814,17,34,-1,-1,FEASIBLE,900.0,1,0,-1.79769e+308,4.0,1.79769e+306,0.0,0,0,0,0,0,0.0,1,1,0,0,3.02332,4.0,70.3594,0.0,74195,0,74000,65,65,65,2431,0,2366,0,0,65,830.753,0.0,13.0188,0.328829,0.666275,816.739,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA17_nB17_i1,byp_p5,0,170,10787,17,17,-1,-1,FEASIBLE,125.223,1,1,3.07208,5.0,0.385584,0.0,0,0,0,0,0,0.0,1,1,0,0,3.07208,5.0,62.5765,0.0,22020,0,22000,7,8,5,3432,0,3425,2,1,4,62.5958,0.0,3.3577,0.0416828,0.343679,58.8528,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA30_nB30_i1,byp_p5,0,150,5562,30,30,-1,-1,FEASIBLE,900.0,1,1,3.69525,6.0,0.384125,0.0,0,0,0,0,0,0.0,1,1,0,0,3.69525,6.0,67.5569,0.0,57077,0,57000,26,27,24,5920,0,5894,2,1,23,836.879,0.0,7.11438,0.101043,0.641973,829.022,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA30_nB30_i3,byp_p5,0,150,5675,30,30,-1,-1,FEASIBLE,667.361,1,1,3.57178,6.0,0.404704,0.0,0,0,0,0,0,0.0,1,1,0,0,3.57178,6.0,66.9267,0.0,59078,0,59000,26,28,24,6815,0,6787,3,2,23,600.197,0.0,7.81385,0.0958968,0.741795,591.545,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA30_nB15_i0,byp_p5,0,150,5548,30,15,-1,-1,FEASIBLE,583.85,1,1,3.85644,6.0,0.357261,0.0,0,0,0,0,0,0.0,1,1,0,0,3.85644,6.0,54.4303,0.0,59076,0,59000,26,26,24,7508,0,7483,2,0,23,529.184,0.0,7.95657,0.410576,0.592847,520.224,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n130_p0.25_nA26_nB13_i0,byp_p5,0,130,2038,26,13,-1,-1,FEASIBLE,450.578,1,1,1.76282,3.0,0.412392,0.0,0,0,0,0,0,0.0,1,1,0,0,1.76282,3.0,19.5375,0.0,80084,0,80000,28,28,28,3726,0,3699,0,0,27,430.817,0.0,7.18258,0.386616,2.09399,421.154,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA30_nB15_i2,byp_p5,0,150,5525,30,15,-1,-1,FEASIBLE,900.0,1,0,-1.79769e+308,6.0,1.79769e+306,0.0,0,0,0,0,0,0.0,1,1,0,0,3.82177,6.0,52.7587,0.0,75112,0,75000,37,38,37,8787,0,8749,0,1,37,876.525,0.0,9.69542,0.569189,1.05967,865.201,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA34_nB34_i3,byp_p5,0,170,10760,34,34,-1,-1,FEASIBLE,391.625,1,1,6.47379,11.0,0.411474,0.0,0,0,0,0,0,0.0,1,1,0,0,6.47379,11.0,135.611,0.0,45046,0,45000,16,16,14,8319,0,8304,2,0,13,255.83,0.0,7.22485,0.095847,0.413989,248.096,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n130_p0.25_nA26_nB26_i1,byp_p5,0,130,2071,26,26,-1,-1,FEASIBLE,900.0,1,0,-1.79769e+308,3.0,1.79769e+306,0.0,0,0,0,0,0,0.0,1,1,0,0,1.74146,3.0,22.3467,0.0,80140,0,80000,47,47,46,3244,0,3197,1,0,46,894.475,0.0,7.52407,0.0981471,6.36012,880.492,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA34_nB17_i1,byp_p5,0,170,10786,34,17,-1,-1,FEASIBLE,900.0,1,0,-1.79769e+308,12.0,1.79769e+306,0.0,0,0,0,0,0,0.0,1,1,0,0,9.60281,12.0,51.1352,0.0,123242,0,123000,86,87,69,11219,0,11132,17,1,69,861.497,0.0,18.797,0.0919344,0.686875,841.921,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA17_nB34_i2,byp_p5,0,170,10800,17,34,-1,-1,FEASIBLE,116.466,1,1,3.05466,5.0,0.389069,0.0,0,0,0,0,0,0.0,1,1,0,0,3.05466,5.0,72.7753,0.0,10009,0,10000,3,3,3,2470,0,2468,0,0,2,43.6605,0.0,1.63471,0.0200589,0.124419,41.8813,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA15_nB15_i3,byp_p5,0,150,5673,15,15,-1,-1,FEASIBLE,139.267,1,1,1.69616,3.0,0.434612,0.0,0,0,0,0,0,0.0,1,1,0,0,1.69616,3.0,29.2377,0.0,28023,0,28000,8,8,7,2984,0,2977,1,0,6,109.974,0.0,3.77505,0.0306771,0.339647,105.829,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA34_nB34_i0,byp_p5,0,170,10814,34,34,-1,-1,FEASIBLE,367.654,1,1,6.60748,10.0,0.339252,0.0,0,0,0,0,0,0.0,1,1,0,0,6.60748,10.0,137.392,0.0,34042,0,34000,16,16,10,4969,0,4952,8,0,9,230.16,0.0,5.73038,0.0935687,0.44044,223.896,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA34_nB17_i3,byp_p5,0,170,10775,34,17,-1,-1,FEASIBLE,451.023,1,1,8.65912,11.0,0.212807,0.0,0,0,0,0,0,0.0,1,1,0,0,8.65912,11.0,62.1577,0.0,66111,0,66000,37,37,37,10807,0,10771,0,0,36,388.608,0.0,11.4947,0.114076,0.530611,376.469,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA17_nB17_i3,byp_p5,0,170,10751,17,17,-1,-1,FEASIBLE,177.631,1,1,3.15887,5.0,0.368226,0.0,0,0,0,0,0,0.0,1,1,0,0,3.15887,5.0,58.2084,0.0,17021,0,17000,7,7,7,2878,0,2872,0,0,6,119.384,0.0,2.75976,0.0413164,0.308688,116.274,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA15_nB30_i0,byp_p5,0,150,5548,15,30,-1,-1,OPTIMAL,124.299,1,0,2.0,2.0,0.0,0.0,0,0,0,0,0,0.0,1,1,0,0,1.64356,2.0,30.9973,0.0,6009,0,6000,3,3,3,1643,0,1641,0,0,2,93.2843,0.0,0.811961,0.00978443,0.116223,92.3463,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA15_nB15_i2,byp_p5,0,150,5568,15,15,-1,-1,OPTIMAL,273.063,1,0,2.0,2.0,0.0,0.0,0,0,0,0,0,0.0,1,1,0,0,1.70119,2.0,28.1972,0.0,26024,0,26000,8,8,8,2278,0,2271,0,0,7,244.824,0.0,3.50824,0.0309885,0.407647,240.877,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA30_nB15_i3,byp_p5,0,150,5675,30,15,-1,-1,FEASIBLE,900.0,1,0,-1.79769e+308,6.0,1.79769e+306,0.0,0,0,0,0,0,0.0,1,1,0,0,4.05735,6.0,55.79,0.0,66116,0,66000,39,39,38,5416,0,5377,1,0,38,849.292,0.0,8.8762,0.341607,0.997088,839.077,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA34_nB34_i4,byp_p5,0,170,10757,34,34,-1,-1,FEASIBLE,393.952,1,1,6.49618,9.0,0.278202,0.0,0,0,0,0,0,0.0,1,1,0,0,6.49618,9.0,138.599,0.0,52068,0,52000,28,29,11,6545,0,6498,36,1,10,255.201,0.0,7.88057,0.168987,0.509313,246.642,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n130_p0.25_nA26_nB13_i1,byp_p0,0,130,2181,26,13,-1,-1,FEASIBLE,434.067,1,1,1.89831,3.0,0.367229,0.0,0,0,0,0,0,0.0,1,1,0,0,1.89831,3.0,20.846,0.0,333,0,0,0,0,333,332,0,0,0,0,332,413.064,0.0,0.0,0.0,0.0,413.064,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA34_nB17_i2,byp_p0,0,170,10813,34,17,-1,-1,FEASIBLE,581.273,1,1,9.50221,11.0,0.136163,0.0,0,0,0,0,0,0.0,1,1,0,0,9.50221,11.0,43.1453,0.0,253,0,0,0,0,253,252,0,0,0,0,252,538.006,0.0,0.0,0.0,0.0,538.006,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA34_nB17_i0,byp_p0,0,170,10814,34,17,-1,-1,FEASIBLE,789.019,1,1,8.65907,11.0,0.212812,0.0,0,0,0,0,0,0.0,1,1,0,0,8.65907,11.0,48.8044,0.0,250,0,0,0,0,250,249,0,0,0,0,249,740.085,0.0,0.0,0.0,0.0,740.085,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA17_nB34_i4,byp_p0,0,170,10756,17,34,-1,-1,OPTIMAL,296.494,1,0,3.0,3.0,0.0,0.0,0,0,0,1,0,0.0,2,1,1,0,3.0,5.0,69.5613,0.0,74,0,0,0,0,74,73,0,0,0,0,73,226.893,0.0,0.0,0.0,0.0,226.893,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA15_nB30_i4,byp_p0,0,150,5679,15,30,-1,-1,FEASIBLE,309.018,1,1,1.7037,3.0,0.432099,0.0,0,0,0,0,0,0.0,1,1,0,0,1.7037,3.0,33.1788,0.0,87,0,0,0,0,87,86,0,0,0,0,86,275.806,0.0,0.0,0.0,0.0,275.806,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n130_p0.25_nA26_nB26_i0,byp_p0,0,130,2038,26,26,-1,-1,FEASIBLE,900.0,1,0,-1.79769e+308,3.0,1.79769e+306,0.0,0,0,0,0,0,0.0,1,1,0,0,1.69358,3.0,22.3811,0.0,269,0,0,0,0,269,269,0,0,0,0,269,894.495,0.0,0.0,0.0,0.0,894.495,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA30_nB30_i0,byp_p0,0,150,5548,30,30,-1,-1,FEASIBLE,900.0,1,0,-1.79769e+308,6.0,1.79769e+306,0.0,0,0,0,0,0,0.0,1,1,0,0,3.50725,6.0,66.532,0.0,230,0,0,0,0,230,230,0,0,0,0,230,855.731,0.0,0.0,0.0,0.0,855.731,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n130_p0.25_nA26_nB13_i3,byp_p0,0,130,2074,26,13,-1,-1,FEASIBLE,900.0,1,0,-1.79769e+308,3.0,1.79769e+306,0.0,0,0,0,0,0,0.0,1,1,0,0,1.79267,3.0,20.0271,0.0,342,0,0,0,0,342,342,0,0,0,0,342,889.013,0.0,0.0,0.0,0.0,889.013,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n130_p0.25_nA26_nB26_i2,byp_p0,0,130,2100,26,26,-1,-1,FEASIBLE,888.978,1,1,1.78777,3.0,0.404076,0.0,0,0,0,0,0,0.0,1,1,0,0,1.78777,3.0,23.2748,0.0,269,0,0,0,0,269,268,0,0,0,0,268,865.581,0.0,0.0,0.0,0.0,865.581,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA15_nB15_i4,byp_p0,0,150,5682,15,15,-1,-1,FEASIBLE,481.848,1,1,1.72692,3.0,0.42436,0.0,0,0,0,0,0,0.0,1,1,0,0,1.72692,3.0,29.5745,0.0,114,0,0,0,0,114,113,0,0,0,0,113,452.231,0.0,0.0,0.0,0.0,452.231,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n130_p0.25_nA26_nB13_i2,byp_p0,0,130,2097,26,13,-1,-1,FEASIBLE,900.0,1,0,-1.79769e+308,3.0,1.79769e+306,0.0,0,0,0,0,0,0.0,1,1,0,0,1.82305,3.0,20.3693,0.0,338,0,0,0,0,338,338,0,0,0,0,338,893.947,0.0,0.0,0.0,0.0,893.947,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA30_nB15_i1,byp_p0,0,150,5541,30,15,-1,-1,FEASIBLE,698.846,1,1,4.27373,7.0,0.389467,0.0,0,0,0,0,0,0.0,1,1,0,0,4.27373,7.0,46.3377,0.0,313,0,0,0,0,313,312,0,0,0,0,312,652.348,0.0,0.0,0.0,0.0,652.348,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA17_nB34_i3,byp_p0,0,170,10775,17,34,-1,-1,FEASIBLE,227.76,1,1,3.1,5.0,0.38,0.0,0,0,0,0,0,0.0,1,1,0,0,3.1,5.0,69.5569,0.0,65,0,0,0,0,65,64,0,0,0,0,64,158.168,0.0,0.0,0.0,0.0,158.168,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA17_nB17_i0,byp_p0,0,170,10814,17,17,-1,-1,FEASIBLE,467.714,1,1,3.13766,5.0,0.372468,0.0,0,0,0,0,0,0.0,1,1,0,0,3.13766,5.0,59.1668,0.0,108,0,0,0,0,108,107,0,0,0,0,107,408.495,0.0,0.0,0.0,0.0,408.495,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n130_p0.25_nA26_nB13_i4,byp_p0,0,130,2115,26,13,-1,-1,FEASIBLE,900.0,1,0,-1.79769e+308,3.0,1.79769e+306,0.0,0,0,0,0,0,0.0,1,1,0,0,1.83433,3.0,20.6989,0.0,338,0,0,0,0,338,338,0,0,0,0,338,895.998,0.0,0.0,0.0,0.0,895.998,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA30_nB15_i4,byp_p0,0,150,5636,30,15,-1,-1,FEASIBLE,900.0,1,0,-1.79769e+308,6.0,1.79769e+306,0.0,0,0,0,0,0,0.0,1,1,0,0,4.01653,6.0,53.8215,0.0,280,0,0,0,0,280,280,0,0,0,0,280,874.112,0.0,0.0,0.0,0.0,874.112,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA15_nB30_i3,byp_p0,0,150,5618,15,30,-1,-1,FEASIBLE,900.0,1,0,-1.79769e+308,2.0,1.79769e+306,0.0,0,0,0,0,0,0.0,1,1,0,0,1.6478,2.0,32.4912,0.0,160,0,0,0,0,160,160,0,0,0,0,160,892.67,0.0,0.0,0.0,0.0,892.67,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA17_nB17_i2,byp_p0,0,170,10804,17,17,-1,-1,FEASIBLE,434.428,1,1,3.01137,5.0,0.397726,0.0,0,0,0,0,0,0.0,1,1,0,0,3.01137,5.0,58.3938,0.0,107,0,0,0,0,107,106,0,0,0,0,106,375.983,0.0,0.0,0.0,0.0,375.983,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA17_nB34_i1,byp_p0,0,170,10781,17,34,-1,-1,FEASIBLE,346.473,1,1,3.06,5.0,0.388,0.0,0,0,0,0,0,0.0,1,1,0,0,3.06,5.0,71.6794,0.0,86,0,0,0,0,86,85,0,0,0,0,85,274.75,0.0,0.0,0.0,0.0,274.75,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA15_nB15_i1,byp_p0,0,150,5542,15,15,-1,-1,FEASIBLE,360.191,1,1,1.68654,3.0,0.43782,0.0,0,0,0,0,0,0.0,1,1,0,0,1.68654,3.0,28.5353,0.0,95,0,0,0,0,95,94,0,0,0,0,94,331.619,0.0,0.0,0.0,0.0,331.619,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA15_nB30_i2,byp_p0,0,150,5529,15,30,-1,-1,OPTIMAL,232.926,1,0,2.0,2.0,0.0,0.0,0,0,0,0,0,0.0,1,1,0,0,1.66667,2.0,31.8604,0.0,142,0,0,0,0,142,141,0,0,0,0,141,201.018,0.0,0.0,0.0,0.0,201.018,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
