instance,solver,run,nvertices,nedges,n,m,nvars,ncons,state,time,nodes,nodesLeft,lb,ub,gap,ninfeas,ninfeasPrepro,ninfeasCheck,ninfeasAux,nint,ngcp,gcpTime,nsol,nsolHeur,nsolLR,ntrivial,rootlb,rootub,rootHeurTime,rootFeasTime,rootNCalls,rootNCallsPool,rootNCallsHeur,rootNCallsMwis1,rootNCallsMwis2,rootNCallsExact,rootNCols,rootNColsPool,rootNColsHeur,rootNColsMwis1,rootNColsMwis2,rootNColsExact,rootTime,rootTimePool,rootTimeHeur,rootTimeMwis1,rootTimeMwis2,rootTimeExact,otherNodesHeurTime,otherNodesFeasNCalls,otherNodesFeasTime,otherNodesNCalls,otherNodesNCallsPool,otherNodesNCallsHeur,otherNodesNCallsMwis1,otherNodesNCallsMwis2,otherNodesNCallsExact,otherNodesNCols,otherNodesNColsPool,otherNodesNColsHeur,otherNodesNColsMwis1,otherNodesNColsMwis2,otherNodesNColsExact,otherNodesTime,otherNodesTimePool,otherNodesTimeHeur,otherNodesTimeMwis1,otherNodesTimeMwis2,otherNodesTimeExact
r_n130_p0.25_nA26_nB13_i1,byp_a0.3,0,130,2181,26,13,-1,-1,FEASIBLE,428.872,1,1,1.89831,3.0,0.367229,0.0,0,0,0,0,0,0.0,1,1,0,0,1.89831,3.0,21.2976,0.0,508,0,308,0,0,200,307,0,108,0,0,199,407.441,0.0,0.0501049,0.0,0.0,407.391,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA34_nB17_i2,byp_a0.3,0,170,10813,34,17,-1,-1,FEASIBLE,495.088,1,1,9.50221,11.0,0.136163,0.0,0,0,0,0,0,0.0,1,1,0,0,9.50221,11.0,43.8643,0.0,485,0,315,0,0,170,314,0,145,0,0,169,451.093,0.0,0.117836,0.0,0.0,450.975,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA34_nB17_i0,byp_a0.3,0,170,10814,34,17,-1,-1,FEASIBLE,900.0,1,0,-1.79769e+308,11.0,1.79769e+306,0.0,0,0,0,0,0,0.0,1,1,0,0,8.65907,11.0,49.2238,0.0,465,0,316,0,0,149,316,0,167,0,0,149,856.138,0.0,0.160938,0.0,0.0,855.977,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA17_nB34_i4,byp_a0.3,0,170,10756,17,34,-1,-1,OPTIMAL,350.233,1,0,3.0,3.0,0.0,0.0,0,0,0,1,0,0.0,2,1,1,0,3.0,5.0,70.2459,0.0,156,0,105,0,0,51,104,0,54,0,0,50,279.942,0.0,0.0423512,0.0,0.0,279.899,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA15_nB30_i4,byp_a0.3,0,150,5679,15,30,-1,-1,FEASIBLE,258.488,1,1,1.7037,3.0,0.432099,0.0,0,0,0,0,0,0.0,1,1,0,0,1.7037,3.0,33.7391,0.0,143,0,97,0,0,46,96,0,51,0,0,45,224.717,0.0,0.0252401,0.0,0.0,224.691,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n130_p0.25_nA26_nB26_i0,byp_a0.3,0,130,2038,26,26,-1,-1,FEASIBLE,900.0,1,0,-1.79769e+308,3.0,1.79769e+306,0.0,0,0,0,0,0,0.0,1,1,0,0,1.69353,3.0,22.8699,0.0,403,0,263,0,0,140,263,0,123,0,0,140,886.048,0.0,0.0403441,0.0,0.0,886.007,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA30_nB30_i0,byp_a0.3,0,150,5548,30,30,-1,-1,FEASIBLE,900.0,1,0,-1.79769e+308,6.0,1.79769e+306,0.0,0,0,0,0,0,0.0,1,1,0,0,3.50665,6.0,66.7027,0.0,344,0,244,0,0,100,244,0,144,0,0,100,839.897,0.0,0.0575931,0.0,0.0,839.839,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n130_p0.25_nA26_nB13_i3,byp_a0.3,0,130,2074,26,13,-1,-1,FEASIBLE,900.0,1,0,-1.79769e+308,3.0,1.79769e+306,0.0,0,0,0,0,0,0.0,1,1,0,0,1.79561,3.0,20.3433,0.0,445,0,297,0,0,148,297,0,149,0,0,148,881.747,0.0,0.043142,0.0,0.0,881.704,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n130_p0.25_nA26_nB26_i2,byp_a0.3,0,130,2100,26,26,-1,-1,FEASIBLE,769.743,1,1,1.78777,3.0,0.404076,0.0,0,0,0,0,0,0.0,1,1,0,0,1.78777,3.0,23.6531,0.0,356,0,234,0,0,122,233,0,112,0,0,121,745.99,0.0,0.0369328,0.0,0.0,745.953,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA15_nB15_i4,byp_a0.3,0,150,5682,15,15,-1,-1,FEASIBLE,536.298,1,1,1.72692,3.0,0.42436,0.0,0,0,0,0,0,0.0,1,1,0,0,1.72692,3.0,30.273,0.0,170,0,113,0,0,57,112,0,56,0,0,56,505.986,0.0,0.0296173,0.0,0.0,505.956,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n130_p0.25_nA26_nB13_i2,byp_a0.3,0,130,2097,26,13,-1,-1,FEASIBLE,900.0,1,0,-1.79769e+308,3.0,1.79769e+306,0.0,0,0,0,0,0,0.0,1,1,0,0,1.82414,3.0,20.6136,0.0,492,0,319,0,0,173,319,0,146,0,0,173,896.394,0.0,0.0458797,0.0,0.0,896.348,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA30_nB15_i1,byp_a0.3,0,150,5541,30,15,-1,-1,FEASIBLE,676.793,1,1,4.27373,7.0,0.389467,0.0,0,0,0,0,0,0.0,1,1,0,0,4.27373,7.0,46.8022,0.0,521,0,331,0,0,190,330,0,141,0,0,189,629.835,0.0,0.0815747,0.0,0.0,629.753,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA17_nB34_i3,byp_a0.3,0,170,10775,17,34,-1,-1,FEASIBLE,235.311,1,1,3.1,5.0,0.38,0.0,0,0,0,0,0,0.0,1,1,0,0,3.1,5.0,70.122,0.0,103,0,75,0,0,28,74,0,47,0,0,27,165.153,0.0,0.029318,0.0,0.0,165.124,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA17_nB17_i0,byp_a0.3,0,170,10814,17,17,-1,-1,FEASIBLE,428.803,1,1,3.13766,5.0,0.372468,0.0,0,0,0,0,0,0.0,1,1,0,0,3.13766,5.0,59.5386,0.0,183,0,129,0,0,54,128,0,75,0,0,53,369.211,0.0,0.0538399,0.0,0.0,369.157,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n130_p0.25_nA26_nB13_i4,byp_a0.3,0,130,2115,26,13,-1,-1,FEASIBLE,900.0,1,0,-1.79769e+308,3.0,1.79769e+306,0.0,0,0,0,0,0,0.0,1,1,0,0,1.83387,3.0,21.0827,0.0,455,0,300,0,0,155,300,0,145,0,0,155,885.625,0.0,0.0471893,0.0,0.0,885.578,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA30_nB15_i4,byp_a0.3,0,150,5636,30,15,-1,-1,FEASIBLE,900.0,1,0,-1.79769e+308,6.0,1.79769e+306,0.0,0,0,0,0,0,0.0,1,1,0,0,4.0169,6.0,54.1595,0.0,453,0,318,0,0,135,318,0,183,0,0,135,856.727,0.0,0.0791591,0.0,0.0,856.648,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA15_nB30_i3,byp_a0.3,0,150,5618,15,30,-1,-1,OPTIMAL,192.62,1,0,2.0,2.0,0.0,0.0,0,0,0,0,0,0.0,1,1,0,0,1.6478,2.0,32.9211,0.0,116,0,80,0,0,36,79,0,44,0,0,35,159.67,0.0,0.018567,0.0,0.0,159.652,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA17_nB17_i2,byp_a0.3,0,170,10804,17,17,-1,-1,FEASIBLE,399.828,1,1,3.01137,5.0,0.397726,0.0,0,0,0,0,0,0.0,1,1,0,0,3.01137,5.0,60.2545,0.0,192,0,135,0,0,57,134,0,78,0,0,56,339.518,0.0,0.0526611,0.0,0.0,339.466,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA17_nB34_i1,byp_a0.3,0,170,10781,17,34,-1,-1,FEASIBLE,416.735,1,1,3.06,5.0,0.388,0.0,0,0,0,0,0,0.0,1,1,0,0,3.06,5.0,72.2747,0.0,177,0,118,0,0,59,117,0,59,0,0,58,344.412,0.0,0.0511521,0.0,0.0,344.36,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA15_nB15_i1,byp_a0.3,0,150,5542,15,15,-1,-1,FEASIBLE,362.16,1,1,1.68654,3.0,0.43782,0.0,0,0,0,0,0,0.0,1,1,0,0,1.68654,3.0,29.0726,0.0,163,0,109,0,0,54,108,0,55,0,0,53,333.05,0.0,0.0255406,0.0,0.0,333.025,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA15_nB30_i2,byp_a0.3,0,150,5529,15,30,-1,-1,OPTIMAL,292.961,1,0,2.0,2.0,0.0,0.0,0,0,0,0,0,0.0,1,1,0,0,1.66667,2.0,32.5994,0.0,135,0,93,0,0,42,92,0,51,0,0,41,260.329,0.0,0.0229422,0.0,0.0,260.306,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA17_nB17_i4,byp_a0.3,0,170,10685,17,17,-1,-1,FEASIBLE,362.984,1,1,2.99756,5.0,0.400488,0.0,0,0,0,0,0,0.0,1,1,0,0,2.99756,5.0,60.1403,0.0,159,0,111,0,0,48,110,0,63,0,0,47,302.795,0.0,0.0430329,0.0,0.0,302.752,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA30_nB30_i4,byp_a0.3,0,150,5637,30,30,-1,-1,FEASIBLE,900.0,1,0,-1.79769e+308,6.0,1.79769e+306,0.0,0,0,0,0,0,0.0,1,1,0,0,3.57577,6.0,65.6596,0.0,345,0,245,0,0,100,245,0,145,0,0,100,862.202,0.0,0.0624324,0.0,0.0,862.139,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA34_nB34_i2,byp_a0.3,0,170,10798,34,34,-1,-1,FEASIBLE,900.0,1,0,-1.79769e+308,9.0,1.79769e+306,0.0,0,0,0,0,0,0.0,1,1,0,0,6.78896,9.0,135.459,0.0,333,0,237,0,0,96,237,0,141,0,0,96,777.445,0.0,0.0940241,0.0,0.0,777.351,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA15_nB30_i1,byp_a0.3,0,150,5541,15,30,-1,-1,OPTIMAL,298.682,1,0,2.0,2.0,0.0,0.0,0,0,0,0,0,0.0,1,1,0,0,1.69245,2.0,33.8119,0.0,155,0,104,0,0,51,103,0,53,0,0,50,264.834,0.0,0.0273091,0.0,0.0,264.807,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n130_p0.25_nA26_nB26_i4,byp_a0.3,0,130,2121,26,26,-1,-1,FEASIBLE,432.7,1,1,1.81311,3.0,0.395629,0.0,0,0,0,0,0,0.0,1,1,0,0,1.81311,3.0,22.9424,0.0,358,0,247,0,0,111,246,0,136,0,0,110,409.656,0.0,0.0362916,0.0,0.0,409.62,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA34_nB17_i4,byp_a0.3,0,170,10756,34,17,-1,-1,FEASIBLE,531.3,1,1,9.20513,12.0,0.232906,0.0,0,0,0,0,0,0.0,1,1,0,0,9.20513,12.0,48.7872,0.0,426,0,285,0,0,141,284,0,144,0,0,140,482.391,0.0,0.107299,0.0,0.0,482.284,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA30_nB30_i2,byp_a0.3,0,150,5522,30,30,-1,-1,FEASIBLE,900.0,1,0,-1.79769e+308,6.0,1.79769e+306,0.0,0,0,0,0,0,0.0,1,1,0,0,3.42264,6.0,66.971,0.0,345,0,253,0,0,92,253,0,161,0,0,92,850.226,0.0,0.0640096,0.0,0.0,850.162,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n130_p0.25_nA26_nB26_i3,byp_a0.3,0,130,2070,26,26,-1,-1,FEASIBLE,900.0,1,0,-1.79769e+308,3.0,1.79769e+306,0.0,0,0,0,0,0,0.0,1,1,0,0,1.70437,3.0,23.1405,0.0,377,0,246,0,0,131,246,0,115,0,0,131,888.444,0.0,0.0355858,0.0,0.0,888.408,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA34_nB34_i1,byp_a0.3,0,170,10786,34,34,-1,-1,FEASIBLE,900.0,1,0,-1.79769e+308,10.0,1.79769e+306,0.0,0,0,0,0,0,0.0,1,1,0,0,6.60196,10.0,136.411,0.0,323,0,237,0,0,86,237,0,151,0,0,86,776.072,0.0,0.0898417,0.0,0.0,775.982,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA15_nB15_i0,byp_a0.3,0,150,5548,15,15,-1,-1,FEASIBLE,546.0,1,1,1.64516,3.0,0.451613,0.0,0,0,0,0,0,0.0,1,1,0,0,1.64516,3.0,29.0565,0.0,157,0,108,0,0,49,107,0,59,0,0,48,516.907,0.0,0.029934,0.0,0.0,516.877,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA17_nB34_i0,byp_a0.3,0,170,10814,17,34,-1,-1,FEASIBLE,900.0,1,0,-1.79769e+308,5.0,1.79769e+306,0.0,0,0,0,0,0,0.0,1,1,0,0,3.02332,5.0,71.136,0.0,230,0,146,0,0,84,146,0,62,0,0,84,840.848,0.0,0.0723545,0.0,0.0,840.776,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA17_nB17_i1,byp_a0.3,0,170,10787,17,17,-1,-1,FEASIBLE,496.359,1,1,3.07208,5.0,0.385584,0.0,0,0,0,0,0,0.0,1,1,0,0,3.07208,5.0,63.7586,0.0,181,0,123,0,0,58,122,0,65,0,0,57,432.549,0.0,0.0496579,0.0,0.0,432.499,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA30_nB30_i1,byp_a0.3,0,150,5562,30,30,-1,-1,FEASIBLE,900.0,1,0,-1.79769e+308,6.0,1.79769e+306,0.0,0,0,0,0,0,0.0,1,1,0,0,3.70016,6.0,67.6457,0.0,398,0,283,0,0,115,283,0,168,0,0,115,841.688,0.0,0.0715091,0.0,0.0,841.617,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA30_nB30_i3,byp_a0.3,0,150,5675,30,30,-1,-1,FEASIBLE,900.0,1,0,-1.79769e+308,6.0,1.79769e+306,0.0,0,0,0,0,0,0.0,1,1,0,0,3.57287,6.0,67.6538,0.0,386,0,274,0,0,112,274,0,162,0,0,112,838.238,0.0,0.067973,0.0,0.0,838.17,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA30_nB15_i0,byp_a0.3,0,150,5548,30,15,-1,-1,FEASIBLE,900.0,1,1,3.85644,6.0,0.357261,0.0,0,0,0,0,0,0.0,1,1,0,0,3.85644,6.0,55.1278,0.0,478,0,311,0,0,167,310,0,144,0,0,166,873.873,0.0,0.0829105,0.0,0.0,873.79,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n130_p0.25_nA26_nB13_i0,byp_a0.3,0,130,2038,26,13,-1,-1,FEASIBLE,885.751,1,1,1.76282,3.0,0.412392,0.0,0,0,0,0,0,0.0,1,1,0,0,1.76282,3.0,21.1586,0.0,487,0,315,0,0,172,314,0,143,0,0,171,864.456,0.0,0.0451524,0.0,0.0,864.411,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA30_nB15_i2,byp_a0.3,0,150,5525,30,15,-1,-1,FEASIBLE,900.0,1,0,-1.79769e+308,6.0,1.79769e+306,0.0,0,0,0,0,0,0.0,1,1,0,0,3.82773,6.0,53.671,0.0,458,0,314,0,0,144,314,0,170,0,0,144,866.074,0.0,0.0778726,0.0,0.0,865.996,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA34_nB34_i3,byp_a0.3,0,170,10760,34,34,-1,-1,FEASIBLE,863.292,1,1,6.47379,10.0,0.352621,0.0,0,0,0,0,0,0.0,1,1,0,0,6.47379,10.0,136.355,0.0,344,0,250,0,0,94,249,0,156,0,0,93,726.791,0.0,0.0949714,0.0,0.0,726.696,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n130_p0.25_nA26_nB26_i1,byp_a0.3,0,130,2071,26,26,-1,-1,FEASIBLE,900.0,1,0,-1.79769e+308,3.0,1.79769e+306,0.0,0,0,0,0,0,0.0,1,1,0,0,1.74146,3.0,22.7231,0.0,373,0,247,0,0,126,247,0,121,0,0,126,879.701,0.0,0.0361037,0.0,0.0,879.665,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA34_nB17_i1,byp_a0.3,0,170,10786,34,17,-1,-1,FEASIBLE,900.0,1,0,-1.79769e+308,12.0,1.79769e+306,0.0,0,0,0,0,0,0.0,1,1,0,0,9.60281,12.0,51.459,0.0,454,0,292,0,0,162,292,0,130,0,0,162,858.016,0.0,0.114697,0.0,0.0,857.901,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA17_nB34_i2,byp_a0.3,0,170,10800,17,34,-1,-1,FEASIBLE,288.647,1,1,3.05466,5.0,0.389069,0.0,0,0,0,0,0,0.0,1,1,0,0,3.05466,5.0,74.7672,0.0,140,0,97,0,0,43,96,0,54,0,0,42,213.838,0.0,0.0388998,0.0,0.0,213.799,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA15_nB15_i3,byp_a0.3,0,150,5673,15,15,-1,-1,FEASIBLE,353.398,1,1,1.69616,3.0,0.434612,0.0,0,0,0,0,0,0.0,1,1,0,0,1.69616,3.0,29.9566,0.0,173,0,116,0,0,57,115,0,59,0,0,56,323.401,0.0,0.030939,0.0,0.0,323.37,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA34_nB34_i0,byp_a0.3,0,170,10814,34,34,-1,-1,FEASIBLE,900.0,1,0,-1.79769e+308,10.0,1.79769e+306,0.0,0,0,0,0,0,0.0,1,1,0,0,6.6167,10.0,136.549,0.0,310,0,228,0,0,82,228,0,146,0,0,82,770.727,0.0,0.0806413,0.0,0.0,770.647,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA34_nB17_i3,byp_a0.3,0,170,10775,34,17,-1,-1,FEASIBLE,562.035,1,1,8.65912,11.0,0.212807,0.0,0,0,0,0,0,0.0,1,1,0,0,8.65912,11.0,62.6651,0.0,399,0,272,0,0,127,271,0,145,0,0,126,499.25,0.0,0.105667,0.0,0.0,499.144,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA17_nB17_i3,byp_a0.3,0,170,10751,17,17,-1,-1,FEASIBLE,508.531,1,1,3.15887,5.0,0.368226,0.0,0,0,0,0,0,0.0,1,1,0,0,3.15887,5.0,59.5064,0.0,177,0,121,0,0,56,120,0,65,0,0,55,448.975,0.0,0.0466701,0.0,0.0,448.928,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA15_nB30_i0,byp_a0.3,0,150,5548,15,30,-1,-1,OPTIMAL,425.942,1,0,2.0,2.0,0.0,0.0,0,0,0,0,0,0.0,1,1,0,0,1.64356,2.0,31.7249,0.0,141,0,96,0,0,45,95,0,51,0,0,44,394.185,0.0,0.0237069,0.0,0.0,394.161,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA15_nB15_i2,byp_a0.3,0,150,5568,15,15,-1,-1,OPTIMAL,533.581,1,0,2.0,2.0,0.0,0.0,0,0,0,0,0,0.0,1,1,0,0,1.70119,2.0,28.7984,0.0,170,0,111,0,0,59,110,0,52,0,0,58,504.744,0.0,0.028304,0.0,0.0,504.716,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA30_nB15_i3,byp_a0.3,0,150,5675,30,15,-1,-1,FEASIBLE,900.0,1,0,-1.79769e+308,6.0,1.79769e+306,0.0,0,0,0,0,0,0.0,1,1,0,0,4.0719,6.0,56.1612,0.0,413,0,292,0,0,121,292,0,171,0,0,121,848.868,0.0,0.0704404,0.0,0.0,848.798,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA34_nB34_i4,byp_a0.3,0,170,10757,34,34,-1,-1,FEASIBLE,900.0,1,0,-1.79769e+308,10.0,1.79769e+306,0.0,0,0,0,0,0,0.0,1,1,0,0,6.5025,10.0,138.622,0.0,353,0,263,0,0,90,263,0,173,0,0,90,782.235,0.0,0.0966433,0.0,0.0,782.138,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n130_p0.25_nA26_nB13_i1,byp_a0.0,0,130,2181,26,13,-1,-1,FEASIBLE,366.99,1,1,1.89831,3.0,0.367229,0.0,0,0,0,0,0,0.0,1,1,0,0,1.89831,3.0,22.4762,0.0,452,0,290,0,0,162,289,0,128,0,0,161,344.394,0.0,0.0402405,0.0,0.0,344.354,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA34_nB17_i2,byp_a0.0,0,170,10813,34,17,-1,-1,FEASIBLE,401.128,1,1,9.50221,11.0,0.136163,0.0,0,0,0,0,0,0.0,1,1,0,0,9.50221,11.0,43.912,0.0,453,0,313,0,0,140,312,0,173,0,0,139,357.089,0.0,0.115624,0.0,0.0,356.973,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA34_nB17_i0,byp_a0.0,0,170,10814,34,17,-1,-1,FEASIBLE,747.669,1,1,8.65907,11.0,0.212812,0.0,0,0,0,0,0,0.0,1,1,0,0,8.65907,11.0,49.0912,0.0,464,0,329,0,0,135,328,0,194,0,0,134,698.435,0.0,0.121652,0.0,0.0,698.313,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA17_nB34_i4,byp_a0.0,0,170,10756,17,34,-1,-1,OPTIMAL,180.935,1,0,3.0,3.0,0.0,0.0,0,0,0,1,0,0.0,2,1,1,0,3.0,5.0,70.1806,0.0,137,0,101,0,0,36,100,0,65,0,0,35,110.71,0.0,0.0363451,0.0,0.0,110.673,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA15_nB30_i4,byp_a0.0,0,150,5679,15,30,-1,-1,FEASIBLE,231.86,1,1,1.7037,3.0,0.432099,0.0,0,0,0,0,0,0.0,1,1,0,0,1.7037,3.0,33.9663,0.0,129,0,90,0,0,39,89,0,51,0,0,38,197.863,0.0,0.0217832,0.0,0.0,197.841,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n130_p0.25_nA26_nB26_i0,byp_a0.0,0,130,2038,26,26,-1,-1,FEASIBLE,861.587,1,1,1.69353,3.0,0.435492,0.0,0,0,0,0,0,0.0,1,1,0,0,1.69353,3.0,22.6513,0.0,412,0,293,0,0,119,292,0,174,0,0,118,838.811,0.0,0.0451356,0.0,0.0,838.766,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA30_nB30_i0,byp_a0.0,0,150,5548,30,30,-1,-1,FEASIBLE,900.0,1,0,-1.79769e+308,6.0,1.79769e+306,0.0,0,0,0,0,0,0.0,1,1,0,0,3.50608,6.0,66.8587,0.0,334,0,243,0,0,91,243,0,152,0,0,91,857.042,0.0,0.0563709,0.0,0.0,856.985,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n130_p0.25_nA26_nB13_i3,byp_a0.0,0,130,2074,26,13,-1,-1,FEASIBLE,900.0,1,0,-1.79769e+308,3.0,1.79769e+306,0.0,0,0,0,0,0,0.0,1,1,0,0,1.79512,3.0,20.4028,0.0,430,0,304,0,0,126,304,0,178,0,0,126,898.282,0.0,0.0432865,0.0,0.0,898.239,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
