instance,solver,run,nvertices,nedges,n,m,state,value,totalTime,totalIters,bestTime,bestIter
r_n150_p0.5_nA15_nB30_i0,heur_semigreedy2s_v3_a0.35,0,150,5548,15,30,FEASIBLE,3,6.63326,15000,0.00250267,2
r_n150_p0.5_nA30_nB15_i4,heur_semigreedy2s_v3_a0.35,0,150,5636,30,15,FEASIBLE,6,11.4708,15000,0.459418,609
r_n170_p0.75_nA34_nB34_i4,heur_semigreedy2s_v3_a0.35,0,170,10757,34,34,FEASIBLE,10,30.4384,17000,3.70198,2066
r_n170_p0.75_nA34_nB17_i0,heur_semigreedy2s_v3_a0.35,0,170,10814,34,17,FEASIBLE,11,10.5848,17000,0.648747,1070
r_n150_p0.5_nA15_nB30_i4,heur_semigreedy2s_v3_a0.35,0,150,5679,15,30,FEASIBLE,3,7.10731,15000,0.0122383,18
r_n170_p0.75_nA17_nB34_i0,heur_semigreedy2s_v3_a0.35,0,170,10814,17,34,FEASIBLE,5,15.3164,17000,0.0525553,49
r_n170_p0.75_nA34_nB34_i1,heur_semigreedy2s_v3_a0.35,0,170,10786,34,34,FEASIBLE,11,29.823,17000,0.0914895,47
r_n150_p0.5_nA15_nB15_i2,heur_semigreedy2s_v3_a0.35,0,150,5568,15,15,FEASIBLE,3,6.03357,15000,0.00336138,5
r_n170_p0.75_nA17_nB34_i4,heur_semigreedy2s_v3_a0.35,0,170,10756,17,34,FEASIBLE,5,15.0071,17000,0.156955,167
r_n170_p0.75_nA34_nB34_i0,heur_semigreedy2s_v3_a0.35,0,170,10814,34,34,FEASIBLE,11,30.2986,17000,0.0392146,16
r_n170_p0.75_nA17_nB17_i2,heur_semigreedy2s_v3_a0.35,0,170,10804,17,17,FEASIBLE,5,12.796,17000,0.20422,270
r_n150_p0.5_nA15_nB30_i1,heur_semigreedy2s_v3_a0.35,0,150,5541,15,30,FEASIBLE,3,7.09825,15000,0.00109575,0
r_n150_p0.5_nA30_nB30_i2,heur_semigreedy2s_v3_a0.35,0,150,5522,30,30,FEASIBLE,6,14.172,15000,0.403779,431
r_n150_p0.5_nA30_nB15_i2,heur_semigreedy2s_v3_a0.35,0,150,5525,30,15,FEASIBLE,6,11.18,15000,1.48648,2050
r_n170_p0.75_nA34_nB17_i3,heur_semigreedy2s_v3_a0.35,0,170,10775,34,17,FEASIBLE,11,14.0024,17000,0.392467,477
r_n130_p0.25_nA26_nB26_i0,heur_semigreedy2s_v3_a0.35,0,130,2038,26,26,FEASIBLE,3,4.46782,13000,0.00393148,7
r_n130_p0.25_nA26_nB26_i3,heur_semigreedy2s_v3_a0.35,0,130,2070,26,26,FEASIBLE,3,4.61941,13000,0.0165744,36
r_n170_p0.75_nA34_nB17_i4,heur_semigreedy2s_v3_a0.35,0,170,10756,34,17,FEASIBLE,12,10.9942,17000,0.148337,217
r_n150_p0.5_nA15_nB15_i3,heur_semigreedy2s_v3_a0.35,0,150,5673,15,15,FEASIBLE,3,6.19206,15000,0.00129765,0
r_n150_p0.5_nA15_nB15_i1,heur_semigreedy2s_v3_a0.35,0,150,5542,15,15,FEASIBLE,3,6.10317,15000,0.0257217,45
r_n170_p0.75_nA17_nB17_i4,heur_semigreedy2s_v3_a0.35,0,170,10685,17,17,FEASIBLE,5,12.6472,17000,0.418673,560
r_n170_p0.75_nA17_nB34_i3,heur_semigreedy2s_v3_a0.35,0,170,10775,17,34,FEASIBLE,5,14.9372,17000,0.00495187,2
r_n150_p0.5_nA30_nB30_i4,heur_semigreedy2s_v3_a0.35,0,150,5637,30,30,FEASIBLE,6,14.071,15000,0.0611625,57
r_n170_p0.75_nA34_nB17_i2,heur_semigreedy2s_v3_a0.35,0,170,10813,34,17,FEASIBLE,11,9.93564,17000,0.210645,359
r_n130_p0.25_nA26_nB13_i3,heur_semigreedy2s_v3_a0.35,0,130,2074,26,13,FEASIBLE,3,4.00358,13000,0.0264834,83
r_n150_p0.5_nA30_nB15_i3,heur_semigreedy2s_v3_a0.35,0,150,5675,30,15,FEASIBLE,7,11.7179,15000,0.0317288,29
r_n150_p0.5_nA30_nB30_i3,heur_semigreedy2s_v3_a0.35,0,150,5675,30,30,FEASIBLE,6,14.3137,15000,0.222292,231
r_n170_p0.75_nA17_nB34_i2,heur_semigreedy2s_v3_a0.35,0,170,10800,17,34,FEASIBLE,4,15.8926,17000,5.25899,5742
r_n130_p0.25_nA26_nB26_i4,heur_semigreedy2s_v3_a0.35,0,130,2121,26,26,FEASIBLE,3,4.71977,13000,0.00226344,3
r_n150_p0.5_nA15_nB30_i3,heur_semigreedy2s_v3_a0.35,0,150,5618,15,30,FEASIBLE,3,6.98804,15000,0.00444199,4
r_n130_p0.25_nA26_nB13_i0,heur_semigreedy2s_v3_a0.35,0,130,2038,26,13,FEASIBLE,3,3.98371,13000,0.0109146,32
r_n150_p0.5_nA30_nB30_i1,heur_semigreedy2s_v3_a0.35,0,150,5562,30,30,FEASIBLE,6,14.6222,15000,0.358578,371
r_n130_p0.25_nA26_nB13_i4,heur_semigreedy2s_v3_a0.35,0,130,2115,26,13,FEASIBLE,3,4.16595,13000,0.0299273,82
r_n130_p0.25_nA26_nB26_i2,heur_semigreedy2s_v3_a0.35,0,130,2100,26,26,FEASIBLE,3,4.7145,13000,0.00934966,18
r_n170_p0.75_nA34_nB17_i1,heur_semigreedy2s_v3_a0.35,0,170,10786,34,17,FEASIBLE,12,11.1091,17000,0.118488,170
r_n150_p0.5_nA30_nB30_i0,heur_semigreedy2s_v3_a0.35,0,150,5548,30,30,FEASIBLE,6,14.091,15000,0.441811,477
r_n150_p0.5_nA30_nB15_i1,heur_semigreedy2s_v3_a0.35,0,150,5541,30,15,FEASIBLE,7,10.7948,15000,0.111054,147
r_n130_p0.25_nA26_nB13_i1,heur_semigreedy2s_v3_a0.35,0,130,2181,26,13,FEASIBLE,3,4.15945,13000,0.0624146,174
r_n170_p0.75_nA17_nB34_i1,heur_semigreedy2s_v3_a0.3,0,170,10781,17,34,FEASIBLE,5,15.6219,17000,0.0299084,23
r_n170_p0.75_nA17_nB17_i1,heur_semigreedy2s_v3_a0.3,0,170,10787,17,17,FEASIBLE,5,13.3178,17000,0.233374,296
r_n130_p0.25_nA26_nB26_i1,heur_semigreedy2s_v3_a0.3,0,130,2071,26,26,FEASIBLE,3,4.51489,13000,0.00852527,16
r_n150_p0.5_nA15_nB30_i2,heur_semigreedy2s_v3_a0.3,0,150,5529,15,30,FEASIBLE,2,6.7348,15000,0.931716,2097
r_n150_p0.5_nA15_nB15_i4,heur_semigreedy2s_v3_a0.3,0,150,5682,15,15,FEASIBLE,3,6.24719,15000,0.00683448,10
r_n170_p0.75_nA17_nB17_i0,heur_semigreedy2s_v3_a0.3,0,170,10814,17,17,FEASIBLE,4,12.7583,17000,1.23204,1671
r_n170_p0.75_nA34_nB34_i2,heur_semigreedy2s_v3_a0.3,0,170,10798,34,34,FEASIBLE,10,30.6621,17000,0.573699,312
r_n150_p0.5_nA30_nB15_i0,heur_semigreedy2s_v3_a0.3,0,150,5548,30,15,FEASIBLE,6,11.7267,15000,9.72993,12478
r_n170_p0.75_nA34_nB34_i3,heur_semigreedy2s_v3_a0.3,0,170,10760,34,34,FEASIBLE,11,31.5558,17000,1.48163,794
r_n170_p0.75_nA17_nB17_i3,heur_semigreedy2s_v3_a0.3,0,170,10751,17,17,FEASIBLE,5,12.4964,17000,0.0588115,67
r_n130_p0.25_nA26_nB13_i2,heur_semigreedy2s_v3_a0.3,0,130,2097,26,13,FEASIBLE,3,4.04896,13000,0.00535552,11
r_n150_p0.5_nA15_nB15_i0,heur_semigreedy2s_v3_a0.3,0,150,5548,15,15,FEASIBLE,3,6.01876,15000,0.0053893,6
r_n150_p0.5_nA15_nB30_i0,heur_semigreedy2s_v3_a0.3,0,150,5548,15,30,FEASIBLE,2,6.57592,15000,0.862537,1979
r_n150_p0.5_nA30_nB15_i4,heur_semigreedy2s_v3_a0.3,0,150,5636,30,15,FEASIBLE,7,11.4028,15000,0.00294942,1
r_n170_p0.75_nA34_nB34_i4,heur_semigreedy2s_v3_a0.3,0,170,10757,34,34,FEASIBLE,10,30.5002,17000,8.11032,4509
r_n170_p0.75_nA34_nB17_i0,heur_semigreedy2s_v3_a0.3,0,170,10814,34,17,FEASIBLE,11,10.7206,17000,0.904533,1437
r_n150_p0.5_nA15_nB30_i4,heur_semigreedy2s_v3_a0.3,0,150,5679,15,30,FEASIBLE,3,7.10886,15000,0.00668201,7
r_n170_p0.75_nA17_nB34_i0,heur_semigreedy2s_v3_a0.3,0,170,10814,17,34,FEASIBLE,4,15.2561,17000,10.7838,12103
r_n170_p0.75_nA34_nB34_i1,heur_semigreedy2s_v3_a0.3,0,170,10786,34,34,FEASIBLE,10,29.7925,17000,28.3911,16197
r_n150_p0.5_nA15_nB15_i2,heur_semigreedy2s_v3_a0.3,0,150,5568,15,15,FEASIBLE,3,6.01833,15000,0.00394755,3
r_n170_p0.75_nA17_nB34_i4,heur_semigreedy2s_v3_a0.3,0,170,10756,17,34,FEASIBLE,5,14.9852,17000,0.0298966,20
r_n170_p0.75_nA34_nB34_i0,heur_semigreedy2s_v3_a0.3,0,170,10814,34,34,FEASIBLE,10,30.2054,17000,1.65031,924
r_n170_p0.75_nA17_nB17_i2,heur_semigreedy2s_v3_a0.3,0,170,10804,17,17,FEASIBLE,5,12.3453,17000,0.0227652,19
r_n150_p0.5_nA15_nB30_i1,heur_semigreedy2s_v3_a0.3,0,150,5541,15,30,FEASIBLE,3,7.03436,15000,0.00166302,2
r_n150_p0.5_nA30_nB30_i2,heur_semigreedy2s_v3_a0.3,0,150,5522,30,30,FEASIBLE,6,14.0981,15000,0.0155562,11
r_n150_p0.5_nA30_nB15_i2,heur_semigreedy2s_v3_a0.3,0,150,5525,30,15,FEASIBLE,6,11.137,15000,2.47739,3411
r_n170_p0.75_nA34_nB17_i3,heur_semigreedy2s_v3_a0.3,0,170,10775,34,17,FEASIBLE,11,14.1066,17000,0.24263,301
r_n130_p0.25_nA26_nB26_i0,heur_semigreedy2s_v3_a0.3,0,130,2038,26,26,FEASIBLE,3,4.43998,13000,0.00202963,3
r_n130_p0.25_nA26_nB26_i3,heur_semigreedy2s_v3_a0.3,0,130,2070,26,26,FEASIBLE,3,4.58761,13000,0.0121065,25
r_n170_p0.75_nA34_nB17_i4,heur_semigreedy2s_v3_a0.3,0,170,10756,34,17,FEASIBLE,12,11.0165,17000,0.0681053,100
r_n150_p0.5_nA15_nB15_i3,heur_semigreedy2s_v3_a0.3,0,150,5673,15,15,FEASIBLE,2,6.17508,15000,3.28467,8040
r_n150_p0.5_nA15_nB15_i1,heur_semigreedy2s_v3_a0.3,0,150,5542,15,15,FEASIBLE,3,6.068,15000,0.0113822,18
r_n170_p0.75_nA17_nB17_i4,heur_semigreedy2s_v3_a0.3,0,170,10685,17,17,FEASIBLE,5,12.7767,17000,0.339867,452
r_n170_p0.75_nA17_nB34_i3,heur_semigreedy2s_v3_a0.3,0,170,10775,17,34,FEASIBLE,5,15.0974,17000,0.0970629,99
r_n150_p0.5_nA30_nB30_i4,heur_semigreedy2s_v3_a0.3,0,150,5637,30,30,FEASIBLE,6,13.9528,15000,0.46036,502
r_n170_p0.75_nA34_nB17_i2,heur_semigreedy2s_v3_a0.3,0,170,10813,34,17,FEASIBLE,11,9.97002,17000,0.560657,929
r_n130_p0.25_nA26_nB13_i3,heur_semigreedy2s_v3_a0.3,0,130,2074,26,13,FEASIBLE,3,4.0009,13000,0.00851076,19
r_n150_p0.5_nA30_nB15_i3,heur_semigreedy2s_v3_a0.3,0,150,5675,30,15,FEASIBLE,7,11.6935,15000,0.0159399,18
r_n150_p0.5_nA30_nB30_i3,heur_semigreedy2s_v3_a0.3,0,150,5675,30,30,FEASIBLE,6,14.3182,15000,0.56596,604
r_n170_p0.75_nA17_nB34_i2,heur_semigreedy2s_v3_a0.3,0,170,10800,17,34,FEASIBLE,5,15.8755,17000,0.00837282,6
r_n130_p0.25_nA26_nB26_i4,heur_semigreedy2s_v3_a0.3,0,130,2121,26,26,FEASIBLE,3,4.70109,13000,0.0053915,9
r_n150_p0.5_nA15_nB30_i3,heur_semigreedy2s_v3_a0.3,0,150,5618,15,30,FEASIBLE,3,6.94767,15000,0.00416011,3
r_n130_p0.25_nA26_nB13_i0,heur_semigreedy2s_v3_a0.3,0,130,2038,26,13,FEASIBLE,3,3.97739,13000,0.00853977,22
r_n150_p0.5_nA30_nB30_i1,heur_semigreedy2s_v3_a0.3,0,150,5562,30,30,FEASIBLE,6,14.6473,15000,0.393091,410
r_n130_p0.25_nA26_nB13_i4,heur_semigreedy2s_v3_a0.3,0,130,2115,26,13,FEASIBLE,3,4.14606,13000,0.139797,426
r_n130_p0.25_nA26_nB26_i2,heur_semigreedy2s_v3_a0.3,0,130,2100,26,26,FEASIBLE,3,4.68455,13000,0.00112852,1
r_n170_p0.75_nA34_nB17_i1,heur_semigreedy2s_v3_a0.3,0,170,10786,34,17,FEASIBLE,12,11.1123,17000,0.0214529,24
r_n150_p0.5_nA30_nB30_i0,heur_semigreedy2s_v3_a0.3,0,150,5548,30,30,FEASIBLE,6,14.1102,15000,0.693349,754
r_n150_p0.5_nA30_nB15_i1,heur_semigreedy2s_v3_a0.3,0,150,5541,30,15,FEASIBLE,7,10.7482,15000,0.0428155,51
r_n130_p0.25_nA26_nB13_i1,heur_semigreedy2s_v3_a0.3,0,130,2181,26,13,FEASIBLE,3,4.13426,13000,0.00376784,7
r_n170_p0.75_nA17_nB34_i1,heur_semigreedy2s_v3_a0.15,0,170,10781,17,34,FEASIBLE,5,15.4722,17000,0.112306,113
r_n170_p0.75_nA17_nB17_i1,heur_semigreedy2s_v3_a0.15,0,170,10787,17,17,FEASIBLE,5,13.4374,17000,0.468146,596
r_n130_p0.25_nA26_nB26_i1,heur_semigreedy2s_v3_a0.15,0,130,2071,26,26,FEASIBLE,3,4.47627,13000,0.000382924,0
r_n150_p0.5_nA15_nB30_i2,heur_semigreedy2s_v3_a0.15,0,150,5529,15,30,FEASIBLE,2,6.77166,15000,0.790267,1753
r_n150_p0.5_nA15_nB15_i4,heur_semigreedy2s_v3_a0.15,0,150,5682,15,15,FEASIBLE,3,6.2257,15000,0.00992848,15
r_n170_p0.75_nA17_nB17_i0,heur_semigreedy2s_v3_a0.15,0,170,10814,17,17,FEASIBLE,5,12.7033,17000,0.209803,278
r_n170_p0.75_nA34_nB34_i2,heur_semigreedy2s_v3_a0.15,0,170,10798,34,34,FEASIBLE,10,30.6102,17000,0.0164782,4
r_n150_p0.5_nA30_nB15_i0,heur_semigreedy2s_v3_a0.15,0,150,5548,30,15,FEASIBLE,6,11.7808,15000,4.21187,5440
r_n170_p0.75_nA34_nB34_i3,heur_semigreedy2s_v3_a0.15,0,170,10760,34,34,FEASIBLE,11,31.8008,17000,0.52604,280
r_n170_p0.75_nA17_nB17_i3,heur_semigreedy2s_v3_a0.15,0,170,10751,17,17,FEASIBLE,5,12.6188,17000,0.101026,124
r_n130_p0.25_nA26_nB13_i2,heur_semigreedy2s_v3_a0.15,0,130,2097,26,13,FEASIBLE,3,4.03825,13000,0.00418513,8
r_n150_p0.5_nA15_nB15_i0,heur_semigreedy2s_v3_a0.15,0,150,5548,15,15,FEASIBLE,3,5.97146,15000,0.00107344,0
r_n150_p0.5_nA15_nB30_i0,heur_semigreedy2s_v3_a0.15,0,150,5548,15,30,FEASIBLE,2,6.5969,15000,3.24427,7431
r_n150_p0.5_nA30_nB15_i4,heur_semigreedy2s_v3_a0.15,0,150,5636,30,15,FEASIBLE,6,11.4634,15000,10.4165,13643
r_n170_p0.75_nA34_nB34_i4,heur_semigreedy2s_v3_a0.15,0,170,10757,34,34,FEASIBLE,10,30.3577,17000,0.959252,532
r_n170_p0.75_nA34_nB17_i0,heur_semigreedy2s_v3_a0.15,0,170,10814,34,17,FEASIBLE,11,10.6651,17000,3.41952,5449
r_n150_p0.5_nA15_nB30_i4,heur_semigreedy2s_v3_a0.15,0,150,5679,15,30,FEASIBLE,3,7.08507,15000,0.00255287,1
r_n170_p0.75_nA17_nB34_i0,heur_semigreedy2s_v3_a0.15,0,170,10814,17,34,FEASIBLE,5,15.1646,17000,0.00972168,6
r_n170_p0.75_nA34_nB34_i1,heur_semigreedy2s_v3_a0.15,0,170,10786,34,34,FEASIBLE,11,29.6894,17000,0.225795,128
r_n150_p0.5_nA15_nB15_i2,heur_semigreedy2s_v3_a0.15,0,150,5568,15,15,FEASIBLE,3,6.03262,15000,0.0071835,11
r_n170_p0.75_nA17_nB34_i4,heur_semigreedy2s_v3_a0.15,0,170,10756,17,34,FEASIBLE,5,14.9735,17000,0.207477,231
r_n170_p0.75_nA34_nB34_i0,heur_semigreedy2s_v3_a0.15,0,170,10814,34,34,FEASIBLE,10,30.2487,17000,4.31653,2404
r_n170_p0.75_nA17_nB17_i2,heur_semigreedy2s_v3_a0.15,0,170,10804,17,17,FEASIBLE,5,12.3745,17000,0.0243187,19
r_n150_p0.5_nA15_nB30_i1,heur_semigreedy2s_v3_a0.15,0,150,5541,15,30,FEASIBLE,3,6.98714,15000,0.00401907,4
r_n150_p0.5_nA30_nB30_i2,heur_semigreedy2s_v3_a0.15,0,150,5522,30,30,FEASIBLE,6,14.0788,15000,0.262,277
r_n150_p0.5_nA30_nB15_i2,heur_semigreedy2s_v3_a0.15,0,150,5525,30,15,FEASIBLE,6,11.1571,15000,1.8694,2580
r_n170_p0.75_nA34_nB17_i3,heur_semigreedy2s_v3_a0.15,0,170,10775,34,17,FEASIBLE,11,14.1361,17000,0.0668786,74
r_n130_p0.25_nA26_nB26_i0,heur_semigreedy2s_v3_a0.15,0,130,2038,26,26,FEASIBLE,3,4.40554,13000,0.00151911,2
r_n130_p0.25_nA26_nB26_i3,heur_semigreedy2s_v3_a0.15,0,130,2070,26,26,FEASIBLE,3,4.54583,13000,0.00825579,16
r_n170_p0.75_nA34_nB17_i4,heur_semigreedy2s_v3_a0.15,0,170,10756,34,17,FEASIBLE,12,11.0195,17000,0.0700815,100
r_n150_p0.5_nA15_nB15_i3,heur_semigreedy2s_v3_a0.15,0,150,5673,15,15,FEASIBLE,3,6.1571,15000,0.00354815,5
r_n150_p0.5_nA15_nB15_i1,heur_semigreedy2s_v3_a0.15,0,150,5542,15,15,FEASIBLE,3,6.04981,15000,0.00550024,7
r_n170_p0.75_nA17_nB17_i4,heur_semigreedy2s_v3_a0.15,0,170,10685,17,17,FEASIBLE,5,12.6651,17000,0.0489804,56
r_n170_p0.75_nA17_nB34_i3,heur_semigreedy2s_v3_a0.15,0,170,10775,17,34,FEASIBLE,5,15.1911,17000,0.0660873,64
r_n150_p0.5_nA30_nB30_i4,heur_semigreedy2s_v3_a0.15,0,150,5637,30,30,FEASIBLE,6,13.9498,15000,0.108391,110
r_n170_p0.75_nA34_nB17_i2,heur_semigreedy2s_v3_a0.15,0,170,10813,34,17,FEASIBLE,11,9.92078,17000,0.560816,929
r_n130_p0.25_nA26_nB13_i3,heur_semigreedy2s_v3_a0.15,0,130,2074,26,13,FEASIBLE,3,3.97144,13000,0.0213379,55
r_n150_p0.5_nA30_nB15_i3,heur_semigreedy2s_v3_a0.15,0,150,5675,30,15,FEASIBLE,6,11.6157,15000,3.69357,4836
r_n150_p0.5_nA30_nB30_i3,heur_semigreedy2s_v3_a0.15,0,150,5675,30,30,FEASIBLE,6,14.3204,15000,0.0515028,48
r_n170_p0.75_nA17_nB34_i2,heur_semigreedy2s_v3_a0.15,0,170,10800,17,34,FEASIBLE,5,15.9113,17000,0.0307529,18
r_n130_p0.25_nA26_nB26_i4,heur_semigreedy2s_v3_a0.15,0,130,2121,26,26,FEASIBLE,3,4.66221,13000,0.00815027,20
r_n150_p0.5_nA15_nB30_i3,heur_semigreedy2s_v3_a0.15,0,150,5618,15,30,FEASIBLE,2,6.95111,15000,2.67473,5828
r_n130_p0.25_nA26_nB13_i0,heur_semigreedy2s_v3_a0.15,0,130,2038,26,13,FEASIBLE,3,3.93744,13000,0.0146852,33
r_n150_p0.5_nA30_nB30_i1,heur_semigreedy2s_v3_a0.15,0,150,5562,30,30,FEASIBLE,6,14.605,15000,1.30914,1372
r_n130_p0.25_nA26_nB13_i4,heur_semigreedy2s_v3_a0.15,0,130,2115,26,13,FEASIBLE,3,4.11571,13000,0.000534025,0
r_n130_p0.25_nA26_nB26_i2,heur_semigreedy2s_v3_a0.15,0,130,2100,26,26,FEASIBLE,3,4.65189,13000,0.00370402,6
r_n170_p0.75_nA34_nB17_i1,heur_semigreedy2s_v3_a0.15,0,170,10786,34,17,FEASIBLE,12,11.092,17000,0.0231921,24
r_n150_p0.5_nA30_nB30_i0,heur_semigreedy2s_v3_a0.15,0,150,5548,30,30,FEASIBLE,6,14.0901,15000,0.456886,493
r_n150_p0.5_nA30_nB15_i1,heur_semigreedy2s_v3_a0.15,0,150,5541,30,15,FEASIBLE,7,10.7247,15000,0.0375568,42
r_n130_p0.25_nA26_nB13_i1,heur_semigreedy2s_v3_a0.15,0,130,2181,26,13,FEASIBLE,3,4.17432,13000,0.0591348,164
r_n170_p0.75_nA17_nB34_i1,heur_semigreedy2s_v3_a0.25,0,170,10781,17,34,FEASIBLE,5,15.6649,17000,0.0297679,23
r_n170_p0.75_nA17_nB17_i1,heur_semigreedy2s_v3_a0.25,0,170,10787,17,17,FEASIBLE,5,13.2745,17000,0.064027,71
r_n130_p0.25_nA26_nB26_i1,heur_semigreedy2s_v3_a0.25,0,130,2071,26,26,FEASIBLE,3,4.52634,13000,0.00648257,12
r_n150_p0.5_nA15_nB30_i2,heur_semigreedy2s_v3_a0.25,0,150,5529,15,30,FEASIBLE,2,6.76016,15000,0.935827,2095
r_n150_p0.5_nA15_nB15_i4,heur_semigreedy2s_v3_a0.25,0,150,5682,15,15,FEASIBLE,3,6.22876,15000,0.00727329,10
r_n170_p0.75_nA17_nB17_i0,heur_semigreedy2s_v3_a0.25,0,170,10814,17,17,FEASIBLE,4,12.7158,17000,1.29695,1776
r_n170_p0.75_nA34_nB34_i2,heur_semigreedy2s_v3_a0.25,0,170,10798,34,34,FEASIBLE,10,31.0202,17000,0.573561,313
r_n150_p0.5_nA30_nB15_i0,heur_semigreedy2s_v3_a0.25,0,150,5548,30,15,FEASIBLE,6,11.6817,15000,0.454411,596
r_n170_p0.75_nA34_nB34_i3,heur_semigreedy2s_v3_a0.25,0,170,10760,34,34,FEASIBLE,11,31.8103,17000,0.695439,370
r_n170_p0.75_nA17_nB17_i3,heur_semigreedy2s_v3_a0.25,0,170,10751,17,17,FEASIBLE,5,12.6303,17000,0.0585053,68
r_n130_p0.25_nA26_nB13_i2,heur_semigreedy2s_v3_a0.25,0,130,2097,26,13,FEASIBLE,3,4.04063,13000,0.0054536,11
r_n150_p0.5_nA15_nB15_i0,heur_semigreedy2s_v3_a0.25,0,150,5548,15,15,FEASIBLE,3,5.96804,15000,0.00369394,6
r_n150_p0.5_nA15_nB30_i0,heur_semigreedy2s_v3_a0.25,0,150,5548,15,30,FEASIBLE,3,6.59502,15000,0.00136558,0
r_n150_p0.5_nA30_nB15_i4,heur_semigreedy2s_v3_a0.25,0,150,5636,30,15,FEASIBLE,6,11.3482,15000,5.29429,7074
r_n170_p0.75_nA34_nB34_i4,heur_semigreedy2s_v3_a0.25,0,170,10757,34,34,FEASIBLE,10,30.4434,17000,1.14918,640
r_n170_p0.75_nA34_nB17_i0,heur_semigreedy2s_v3_a0.25,0,170,10814,34,17,FEASIBLE,11,10.6266,17000,0.896261,1437
r_n150_p0.5_nA15_nB30_i4,heur_semigreedy2s_v3_a0.25,0,150,5679,15,30,FEASIBLE,3,7.10619,15000,0.00681506,7
r_n170_p0.75_nA17_nB34_i0,heur_semigreedy2s_v3_a0.25,0,170,10814,17,34,FEASIBLE,5,15.3773,17000,0.00189432,0
r_n170_p0.75_nA34_nB34_i1,heur_semigreedy2s_v3_a0.25,0,170,10786,34,34,FEASIBLE,10,29.6424,17000,28.2577,16204
r_n150_p0.5_nA15_nB15_i2,heur_semigreedy2s_v3_a0.25,0,150,5568,15,15,FEASIBLE,3,6.01543,15000,0.00329545,3
r_n170_p0.75_nA17_nB34_i4,heur_semigreedy2s_v3_a0.25,0,170,10756,17,34,FEASIBLE,5,14.8872,17000,0.0602474,57
r_n170_p0.75_nA34_nB34_i0,heur_semigreedy2s_v3_a0.25,0,170,10814,34,34,FEASIBLE,11,31.5105,17000,0.146851,79
r_n170_p0.75_nA17_nB17_i2,heur_semigreedy2s_v3_a0.25,0,170,10804,17,17,FEASIBLE,5,12.3806,17000,0.0252039,19
r_n150_p0.5_nA15_nB30_i1,heur_semigreedy2s_v3_a0.25,0,150,5541,15,30,FEASIBLE,3,7.02386,15000,0.00172126,2
r_n150_p0.5_nA30_nB30_i2,heur_semigreedy2s_v3_a0.25,0,150,5522,30,30,FEASIBLE,6,14.1056,15000,0.015472,11
r_n150_p0.5_nA30_nB15_i2,heur_semigreedy2s_v3_a0.25,0,150,5525,30,15,FEASIBLE,6,11.2049,15000,2.63281,3597
r_n170_p0.75_nA34_nB17_i3,heur_semigreedy2s_v3_a0.25,0,170,10775,34,17,FEASIBLE,11,14.1178,17000,0.239114,301
r_n130_p0.25_nA26_nB26_i0,heur_semigreedy2s_v3_a0.25,0,130,2038,26,26,FEASIBLE,3,4.42943,13000,0.00526074,10
r_n130_p0.25_nA26_nB26_i3,heur_semigreedy2s_v3_a0.25,0,130,2070,26,26,FEASIBLE,3,4.60469,13000,0.0141276,29
r_n170_p0.75_nA34_nB17_i4,heur_semigreedy2s_v3_a0.25,0,170,10756,34,17,FEASIBLE,12,11.0034,17000,0.0703229,100
r_n150_p0.5_nA15_nB15_i3,heur_semigreedy2s_v3_a0.25,0,150,5673,15,15,FEASIBLE,2,6.19207,15000,2.20336,5386
r_n150_p0.5_nA15_nB15_i1,heur_semigreedy2s_v3_a0.25,0,150,5542,15,15,FEASIBLE,3,6.05807,15000,0.0315995,55
r_n170_p0.75_nA17_nB17_i4,heur_semigreedy2s_v3_a0.25,0,170,10685,17,17,FEASIBLE,5,12.7253,17000,0.139362,180
r_n170_p0.75_nA17_nB34_i3,heur_semigreedy2s_v3_a0.25,0,170,10775,17,34,FEASIBLE,5,15.0991,17000,0.102884,98
r_n150_p0.5_nA30_nB30_i4,heur_semigreedy2s_v3_a0.25,0,150,5637,30,30,FEASIBLE,6,13.9572,15000,1.20155,1312
r_n170_p0.75_nA34_nB17_i2,heur_semigreedy2s_v3_a0.25,0,170,10813,34,17,FEASIBLE,11,9.94741,17000,0.566709,929
r_n130_p0.25_nA26_nB13_i3,heur_semigreedy2s_v3_a0.25,0,130,2074,26,13,FEASIBLE,3,3.98598,13000,0.00848859,19
r_n150_p0.5_nA30_nB15_i3,heur_semigreedy2s_v3_a0.25,0,150,5675,30,15,FEASIBLE,7,11.6806,15000,0.0221185,18
r_n150_p0.5_nA30_nB30_i3,heur_semigreedy2s_v3_a0.25,0,150,5675,30,30,FEASIBLE,6,14.3154,15000,0.0926372,89
r_n170_p0.75_nA17_nB34_i2,heur_semigreedy2s_v3_a0.25,0,170,10800,17,34,FEASIBLE,5,16.0768,17000,0.00851939,6
r_n130_p0.25_nA26_nB26_i4,heur_semigreedy2s_v3_a0.25,0,130,2121,26,26,FEASIBLE,3,4.72684,13000,0.0449159,106
r_n150_p0.5_nA15_nB30_i3,heur_semigreedy2s_v3_a0.25,0,150,5618,15,30,FEASIBLE,3,6.97895,15000,0.00136186,0
r_n130_p0.25_nA26_nB13_i0,heur_semigreedy2s_v3_a0.25,0,130,2038,26,13,FEASIBLE,3,3.9555,13000,0.0154132,38
r_n150_p0.5_nA30_nB30_i1,heur_semigreedy2s_v3_a0.25,0,150,5562,30,30,FEASIBLE,6,14.6213,15000,0.237475,242
